Point Id,,,,,,Easting,Northing,Elevation
319,,,,,,-3.5376,0.7373,8.9607
320,,,,,,-3.5205,0.7338,6.1468
321,,,,,,-3.524,0.7347,4.1886
322,,,,,,-3.5219,0.7344,2.3322
323,,,,,,-3.523,0.7346,0.2758
324,,,,,,-3.5682,2.1373,0.1293
325,,,,,,-3.565,2.1353,2.4009
326,,,,,,-3.5635,2.1344,4.1829
327,,,,,,-3.5637,2.1345,6.961
328,,,,,,-3.5691,2.1377,8.7453
329,,,,,,-3.5853,2.66,8.822
330,,,,,,-3.7139,2.7552,6.2968
331,,,,,,-3.6425,2.7029,3.9976
332,,,,,,-3.5913,2.6656,2.2994
333,,,,,,-3.5805,2.6568,0.2688
334,,,,,,-3.615,4.0075,0.2133
335,,,,,,-3.6079,3.9997,2.3351
336,,,,,,-3.6175,4.0099,4.7297
337,,,,,,-3.6266,4.0201,6.3923
338,,,,,,-3.615,4.007,8.5316
339,,,,,,-3.6367,4.5713,8.6488
340,,,,,,-3.6533,4.5921,6.1114
341,,,,,,-3.6467,4.584,4.1342
342,,,,,,-3.6377,4.5729,1.8775
343,,,,,,-3.6229,4.4206,0.1343
344,,,,,,-3.9972,5.1202,0.6604
345,,,,,,-3.999,5.1224,2.7622
346,,,,,,-3.9988,5.122,5.0898
347,,,,,,-3.8754,4.9639,7.1859
348,,,,,,-4.0228,5.167,8.603
349,,,,,,-4.0095,5.2335,8.65
350,,,,,,-4.0053,5.2282,6.8189
351,,,,,,-4.0078,5.2321,4.2826
352,,,,,,-4.0004,5.2221,2.2423
353,,,,,,-4.0006,5.2224,0.6444
354,,,,,,2.9354,6.1215,7.595
355,,,,,,2.6179,6.0799,7.5922
356,,,,,,2.9592,3.2052,7.5869
357,,,,,,1.9445,3.1329,7.6036
358,,,,,,3.0642,0.1961,7.6013
359,,,,,,2.101,0.1343,7.6144
360,,,,,,3.1293,-2.8157,7.6118
361,,,,,,2.1852,-2.8394,7.63
362,,,,,,3.2479,-6.2141,7.6129
363,,,,,,2.2868,-6.2882,7.6272
364,,,,,,0.539,-7.0626,9.0841
365,,,,,,-1.3547,-7.0854,9.0773
366,,,,,,-3.2426,-7.1028,9.0771
367,,,,,,-3.837,-4.4662,9.0636
368,,,,,,-1.632,-4.5917,9.0681
369,,,,,,1.136,-4.5948,9.0783
370,,,,,,-4.0207,-2.4756,9.0592
371,,,,,,-1.6438,-2.8462,9.0682
372,,,,,,0.9847,-2.5857,9.0685
373,,,,,,-4.0714,-0.4678,9.0535
374,,,,,,-1.5296,-0.2215,9.0544
375,,,,,,0.7306,-0.9151,9.0594
376,,,,,,-4.1487,1.6214,9.0533
377,,,,,,-1.1158,2.1837,9.0553
378,,,,,,0.8262,2.446,9.0566
379,,,,,,-3.9498,5.17,9.0546
380,,,,,,-2.9797,5.7831,9.0546
381,,,,,,-0.7576,5.8614,9.0559
382,,,,,,0.7777,5.9153,9.0548
383,,,,,,2.6963,5.6646,0.002
384,,,,,,0.936,5.7396,-0.0062
385,,,,,,-0.6516,5.6771,-0.0144
386,,,,,,-2.7072,5.4014,-0.0189
387,,,,,,-3.5822,5.184,-0.0225
388,,,,,,-3.5563,3.693,-0.0212
389,,,,,,-2.5211,3.8667,-0.0091
390,,,,,,-1.2625,3.759,-0.0034
391,,,,,,-0.2664,3.6646,-0.0075
392,,,,,,1.0727,3.7496,-0.0073
393,,,,,,2.0827,3.7769,-0.0061
394,,,,,,2.8483,3.6562,0.0055
395,,,,,,2.8723,2.3034,-0.0037
396,,,,,,1.6307,1.9081,-0.0076
397,,,,,,0.5289,1.6787,-0.0029
398,,,,,,-0.7575,1.5895,-0.0034
399,,,,,,-1.5705,1.3353,-0.0014
400,,,,,,-2.8016,1.3295,-0.008
401,,,,,,-4.0537,1.3012,-0.0225
402,,,,,,-3.9185,-0.2458,-0.0168
403,,,,,,-2.5035,-0.1571,-0.0091
404,,,,,,-1.2072,-0.2286,-0.0051
405,,,,,,0.7307,-0.5094,-0.004
406,,,,,,1.864,-0.381,0.0012
407,,,,,,3.2093,-0.656,0.0044
408,,,,,,3.2226,-2.0744,0.0083
409,,,,,,1.8318,-2.154,0.0022
410,,,,,,0.3767,-2.4712,-0.0021
411,,,,,,-0.8796,-2.4239,-0.0057
412,,,,,,-1.6792,-2.3193,-0.0042
413,,,,,,-2.7484,-2.348,-0.005
414,,,,,,-3.9394,-2.5301,-0.0139
415,,,,,,-3.7003,-4.1511,-0.0195
416,,,,,,-2.3408,-3.9329,-0.0055
417,,,,,,-1.2539,-3.8757,-0.0088
418,,,,,,-0.1526,-3.8089,-0.0059
419,,,,,,0.9906,-3.6958,-0.0111
420,,,,,,1.7769,-3.5001,-0.0029
421,,,,,,3.2637,-3.821,0.0049
422,,,,,,3.3533,-6.2443,-0.0032
423,,,,,,2.4358,-5.6745,-0.0046
424,,,,,,1.2424,-5.4406,-0.0067
425,,,,,,0.2581,-5.3977,-0.0145
426,,,,,,-0.7839,-5.0125,-0.0115
427,,,,,,-1.6185,-5.1568,-0.0097
428,,,,,,-2.6276,-5.702,-0.0107
429,,,,,,-3.2347,-5.3925,-0.0105
430,,,,,,-3.2629,-7.0891,-0.0063
431,,,,,,-2.253,-6.4545,-0.0081
432,,,,,,-1.3203,-7.0652,-0.005
433,,,,,,0.3889,-7.0154,-0.0052
434,,,,,,2.0315,-7.0346,-0.0029
435,,,,,,-0.0004,5.3702,1.5246
436,,,,,,-3.6489,5.1215,-0.0227
437,,,,,,-3.6697,5.1502,9.0518
438,,,,,,,,
439,,,,,,0.7336,5.6647,-0.0072
440,,,,,,0.7524,5.8124,9.0548
441,,,,,,3.0058,6.1012,0.0008
442,,,,,,2.9759,6.0865,7.5963
443,,,,,,3.3511,-6.364,-0.0017
444,,,,,,3.3205,-6.3052,7.6129
445,,,,,,1.2223,-6.4246,-0.0029
446,,,,,,1.2095,-6.3551,9.0837
447,,,,,,-3.0957,-6.4731,-0.0108
448,,,,,,-3.0986,-6.4796,9.0775
449,,,,,,-3.9995,5.2108,1.6414
450,,,,,,3.2701,5.4026,1.6444
451,,,,,,3.1101,6.154,1.5342
452,,,,,,3.5534,-6.3976,1.5352
453,,,,,,3.5939,-6.337,1.6507
454,,,,,,-3.6598,-6.6096,1.6532
455,,,,,,3.0587,5.4356,0.0076
456,,,,,,3.3701,-6.3281,-0.0005
457,,,,,,-0.7426,6.0578,0.7612
458,,,,,,-0.8181,3.6033,0.7514
459,,,,,,-4.298,3.3688,0.4359
460,,,,,,-1.4832,3.273,0.886
461,,,,,,-1.3733,3.0305,1.4347
462,,,,,,-1.1569,-3.9174,1.4631
463,,,,,,-2.3269,-6.568,1.7242
464,,,,,,-0.5402,-4.1146,1.1066
465,,,,,,-0.7369,1.436,1.0613
466,,,,,,-0.8556,4.1627,0.5161
467,,,,,,-3.6148,4.0441,0.3642
468,,,,,,-2.0207,4.7152,1.5582
469,,,,,,-2.0542,4.7928,9.0619
UM,,,,,,0,0,0
