Point Id,,,,,,Easting,Northing,Elevation
DEFAULT25,,,,,,,,
139,,,,,,-0.4646,0.9132,2.2032
140,,,,,,-0.4727,0.9292,1.331
141,,,,,,-0.4815,0.9467,0.2866
142,,,,,,0.0965,1.2648,2.9298
143,,,,,,0.0987,1.2943,1.6211
144,,,,,,0.1008,1.3194,0.2052
145,,,,,,0.713,1.6696,3.1756
146,,,,,,0.7155,1.6753,1.918
147,,,,,,0.7211,1.6897,1.0846
148,,,,,,0.5934,1.6304,0.2027
149,,,,,,1.0334,1.6291,3.1182
150,,,,,,1.0152,1.6004,1.9845
151,,,,,,1.0018,1.5793,0.9822
152,,,,,,0.9745,1.536,0.1569
153,,,,,,1.4612,0.9495,2.8876
154,,,,,,1.4387,0.9347,1.6723
155,,,,,,1.3834,0.8986,0.3134
156,,,,,,1.8609,0.3319,3.0502
157,,,,,,1.8358,0.3274,2.1888
158,,,,,,1.8063,0.3221,1.0879
159,,,,,,1.7215,0.3069,0.2389
160,,,,,,2.2579,-0.2881,3.142
161,,,,,,2.196,-0.2801,1.6529
162,,,,,,2.0931,-0.2672,0.5343
163,,,,,,2.2812,-0.6615,3.0269
164,,,,,,2.2576,-0.6547,1.5572
165,,,,,,2.1348,-0.7104,0.2473
166,,,,,,1.4651,-1.2276,2.9697
167,,,,,,1.4246,-1.1937,1.7036
168,,,,,,1.4014,-1.1743,0.2498
169,,,,,,0.3482,-1.8865,3.2827
170,,,,,,0.3447,-1.8679,1.6266
171,,,,,,0.3415,-1.8511,0.3465
172,,,,,,-0.9107,-2.6832,2.7294
173,,,,,,-0.8926,-2.6298,1.615
174,,,,,,-0.8888,-2.6186,0.4512
175,,,,,,-1.1869,-2.5081,2.9572
176,,,,,,-1.1977,-2.5307,1.5295
177,,,,,,-1.2082,-2.5525,0.3871
178,,,,,,-1.633,-1.8045,3.0304
179,,,,,,-1.6404,-1.8128,1.7883
180,,,,,,-1.6583,-1.8325,0.3876
181,,,,,,-1.9778,-1.2697,2.9855
182,,,,,,-1.984,-1.2736,1.8119
183,,,,,,-2.0015,-1.2848,0.4992
184,,,,,,-2.3815,-0.6291,2.7363
185,,,,,,-2.3925,-0.632,1.5876
186,,,,,,-2.4086,-0.6361,0.3631
187,,,,,,-1.6192,-0.0684,3.4211
188,,,,,,-0.8302,-1.1276,3.4073
189,,,,,,-0.2442,-1.9618,3.3963
190,,,,,,0.2689,-1.6394,3.3739
191,,,,,,-0.3374,-0.8487,3.3901
192,,,,,,-0.9999,0.2437,3.3975
193,,,,,,-0.4481,0.6945,3.3598
194,,,,,,0.1901,-0.4497,3.3495
195,,,,,,0.9016,-1.3024,3.3398
196,,,,,,1.4374,-0.7965,3.3117
197,,,,,,0.8168,0.1415,3.325
198,,,,,,0.315,1.0055,3.3332
199,,,,,,0.9085,1.5361,3.3035
200,,,,,,1.6569,0.3829,3.2868
201,,,,,,1.9869,-0.4294,3.2822
202,,,,,,1.8926,-0.7049,-0.0079
203,,,,,,1.5495,0.0348,0.0085
204,,,,,,1.2443,0.6803,0.02
205,,,,,,0.8224,1.5263,0.037
206,,,,,,0.1477,1.1142,0.0498
