Point Id,,,,,,Easting,Northing,Elevation
DEFAULT19,,,,,,,,
336,,,,,,-2.8231,-4.6001,2.312
337,,,,,,-2.8242,-4.6012,0.2424
338,,,,,,-2.8214,-4.143,8.7269
339,,,,,,-2.8103,-4.1267,6.8647
340,,,,,,-2.8143,-4.1324,4.6005
341,,,,,,-2.822,-4.1437,2.4949
342,,,,,,-2.8254,-4.1485,0.35
343,,,,,,-1.9313,7.2984,-0.0405
344,,,,,,-1.1964,7.0957,-0.0454
345,,,,,,0.3475,6.5071,-0.035
346,,,,,,1.3442,6.3719,-0.0345
347,,,,,,2.5634,5.4598,-0.0299
348,,,,,,2.8707,3.9356,-0.0234
349,,,,,,1.4642,3.8312,-0.0226
350,,,,,,-0.1074,4.0969,-0.0215
351,,,,,,-1.2683,3.9031,-0.0234
352,,,,,,-2.8499,4.2462,-0.0246
353,,,,,,-2.8019,2.0581,-0.0151
354,,,,,,-1.3255,1.9694,-0.0074
355,,,,,,0.3178,2.068,-0.011
356,,,,,,1.8514,2.0602,-0.006
357,,,,,,2.9818,2.1023,-0.0103
358,,,,,,3.5713,0.348,0.0034
359,,,,,,2.0526,0.2148,0.0084
360,,,,,,-0.0504,0.7835,0.0016
361,,,,,,-1.4345,0.4309,0.0043
362,,,,,,-2.84,0.2428,-0.0081
363,,,,,,-2.873,-1.7242,0.0044
364,,,,,,-1.2879,-1.6063,0.0135
365,,,,,,-0.0129,-1.8133,0.0177
366,,,,,,1.8604,-1.626,0.0138
367,,,,,,3.5503,-2.1408,0.0163
368,,,,,,3.9318,-3.7411,0.034
369,,,,,,2.0103,-3.5726,0.0239
370,,,,,,-0.249,-4.2619,0.0284
371,,,,,,-1.6566,-3.8412,0.0195
372,,,,,,-2.8123,-3.6194,0.0138
373,,,,,,2.1296,-3.6941,7.1067
374,,,,,,2.1257,-3.6872,8.7295
375,,,,,,2.1219,-1.5741,7.1536
376,,,,,,2.1065,-1.5625,8.762
377,,,,,,2.0928,0.1346,8.7762
378,,,,,,2.1187,0.1363,7.2544
379,,,,,,2.1129,0.9857,7.2595
380,,,,,,2.0962,0.9779,8.7117
381,,,,,,2.1122,2.5046,7.0991
382,,,,,,2.088,2.4758,8.5878
383,,,,,,2.077,3.9742,8.4647
384,,,,,,2.1044,4.0263,7.2959
385,,,,,,2.0769,7.8376,7.1694
386,,,,,,2.0557,7.7576,8.7282
387,,,,,,1.8606,7.6242,9.0366
388,,,,,,0.4566,7.0739,9.0399
389,,,,,,-0.5053,6.714,9.0442
390,,,,,,-1.6292,6.81,9.0409
391,,,,,,-2.7329,6.702,9.0468
392,,,,,,-2.1963,5.0799,9.051
393,,,,,,-1.3202,5.0913,9.0499
394,,,,,,-0.4008,5.2456,9.0523
395,,,,,,0.5615,5.3702,9.0395
396,,,,,,1.8344,5.0835,9.0456
397,,,,,,1.8511,3.3434,9.052
398,,,,,,0.576,3.2683,9.0565
399,,,,,,-0.4084,3.2406,9.0569
