   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
72              ,  346 55 43 ,   93 51 45,      8.762,      0.000,      0.000,       -1.977,        8.515,     -0.590
73              ,  350 08 02 ,   97 58 46,      8.730,      0.000,      0.000,       -1.481,        8.517,     -1.212
74              ,  359 38 20 ,   97 57 36,      8.594,      0.000,      0.000,       -0.054,        8.511,     -1.190
75              ,    3 24 47 ,   88 47 13,      8.524,      0.000,      0.000,        0.507,        8.507,      0.180
76              ,  359 46 46 ,   85 06 51,      8.544,      0.000,      0.000,       -0.033,        8.513,      0.728
77              ,    3 25 15 ,   80 48 04,      8.638,      0.000,      0.000,        0.509,        8.512,      1.381
78              ,  359 36 10 ,   75 06 38,      8.815,      0.000,      0.000,       -0.059,        8.519,      2.265
79              ,    3 20 30 ,   70 49 27,      9.031,      0.000,      0.000,        0.497,        8.515,      2.966
80              ,  359 49 28 ,   67 13 15,      9.242,      0.000,      0.000,       -0.026,        8.521,      3.578
81              ,    3 21 00 ,   63 30 32,      9.533,      0.000,      0.000,        0.499,        8.517,      4.252
82              ,  359 52 19 ,   59 00 49,      9.935,      0.000,      0.000,       -0.019,        8.517,      5.115
83              ,    3 06 34 ,   55 32 50,     10.350,      0.000,      0.000,        0.463,        8.522,      5.855
84              ,    0 00 57 ,   52 19 08,     10.765,      0.000,      0.000,        0.002,        8.519,      6.580
85              ,    3 16 58 ,   50 31 13,     11.071,      0.000,      0.000,        0.489,        8.531,      7.039
86              ,  359 45 14 ,   48 30 10,     11.381,      0.000,      0.000,       -0.037,        8.524,      7.541
87              ,   12 19 54 ,   49 14 19,     11.510,      0.000,      0.000,        1.862,        8.517,      7.515
88              ,   15 35 17 ,   52 25 55,     11.136,      0.000,      0.000,        2.372,        8.502,      6.790
89              ,   12 24 09 ,   55 28 55,     10.571,      0.000,      0.000,        1.871,        8.507,      5.990
90              ,   15 25 17 ,   59 01 39,     10.283,      0.000,      0.000,        2.345,        8.499,      5.292
91              ,   12 24 18 ,   63 47 24,      9.700,      0.000,      0.000,        1.870,        8.500,      4.284
92              ,   15 31 07 ,   68 35 04,      9.474,      0.000,      0.000,        2.360,        8.499,      3.459
93              ,   13 01 30 ,   73 26 50,      9.097,      0.000,      0.000,        1.965,        8.495,      2.592
94              ,   15 13 31 ,   78 19 24,      8.991,      0.000,      0.000,        2.312,        8.496,      1.820
95              ,   12 12 25 ,   83 08 11,      8.754,      0.000,      0.000,        1.838,        8.495,      1.046
96              ,   15 34 05 ,   86 47 48,      8.837,      0.000,      0.000,        2.368,        8.499,      0.494
97              ,  331 16 02 ,  100 07 13,      7.736,      0.000,      0.000,       -3.661,        6.678,     -1.359
98              ,  329 07 09 ,  100 23 40,      7.253,      0.000,      0.000,       -3.662,        6.123,     -1.309
99              ,  328 27 24 ,  100 59 31,      7.056,      0.000,      0.000,       -3.623,        5.903,     -1.345
100             ,  326 26 31 ,  100 57 09,      6.725,      0.000,      0.000,       -3.650,        5.502,     -1.278
101             ,  323 19 01 ,  103 24 10,      6.049,      0.000,      0.000,       -3.515,        4.719,     -1.402
102             ,  320 05 25 ,  102 30 50,      5.753,      0.000,      0.000,       -3.603,        4.308,     -1.247
103             ,  316 56 15 ,  105 23 37,      5.252,      0.000,      0.000,       -3.457,        3.699,     -1.394
104             ,  312 23 31 ,  104 00 25,      4.978,      0.000,      0.000,       -3.567,        3.256,     -1.205
105             ,  309 26 25 ,  105 59 09,      4.682,      0.000,      0.000,       -3.476,        2.859,     -1.289
106             ,  309 25 54 ,  107 25 23,      4.619,      0.000,      0.000,       -3.404,        2.799,     -1.383
107             ,  304 44 06 ,  104 31 28,      4.488,      0.000,      0.000,       -3.570,        2.476,     -1.126
108             ,  302 08 57 ,  107 22 49,      4.254,      0.000,      0.000,       -3.437,        2.160,     -1.271
109             ,  299 16 37 ,  110 00 16,      4.055,      0.000,      0.000,       -3.324,        1.863,     -1.387
110             ,  296 56 19 ,  105 25 37,      4.117,      0.000,      0.000,       -3.538,        1.798,     -1.095
111             ,  292 31 18 ,  108 40 21,      3.887,      0.000,      0.000,       -3.401,        1.410,     -1.244
112             ,  289 24 46 ,  111 42 56,      3.739,      0.000,      0.000,       -3.276,        1.155,     -1.383
113             ,  284 23 26 ,  106 14 18,      3.783,      0.000,      0.000,       -3.518,        0.903,     -1.058
114             ,  281 45 22 ,  109 07 27,      3.666,      0.000,      0.000,       -3.391,        0.706,     -1.201
115             ,  276 54 52 ,  113 16 00,      3.535,      0.000,      0.000,       -3.224,        0.391,     -1.396
116             ,  275 11 57 ,  105 31 18,      3.685,      0.000,      0.000,       -3.536,        0.322,     -0.986
117             ,  271 33 06 ,  109 11 41,      3.580,      0.000,      0.000,       -3.380,        0.092,     -1.177
118             ,  267 33 07 ,  112 52 06,      3.504,      0.000,      0.000,       -3.226,       -0.138,     -1.362
119             ,  267 33 21 ,  106 05 07,      3.637,      0.000,      0.000,       -3.491,       -0.149,     -1.008
120             ,  335 04 01 ,   95 16 06,      9.192,      0.000,      0.000,       -3.858,        8.300,     -0.844
121             ,  335 44 16 ,   97 51 50,      9.190,      0.000,      0.000,       -3.741,        8.300,     -1.257
122             ,  333 23 50 ,   98 39 29,      8.398,      0.000,      0.000,       -3.718,        7.423,     -1.264
123             ,  332 27 33 ,   96 27 17,      8.264,      0.000,      0.000,       -3.797,        7.281,     -0.929
124             ,  329 18 18 ,   94 13 44,      7.607,      0.000,      0.000,       -3.873,        6.524,     -0.561
125             ,  328 35 32 ,   97 11 40,      7.305,      0.000,      0.000,       -3.777,        6.186,     -0.915
126             ,  324 40 47 ,   99 34 23,      6.495,      0.000,      0.000,       -3.702,        5.225,     -1.080
127             ,  322 42 54 ,   92 55 14,      6.417,      0.000,      0.000,       -3.882,        5.099,     -0.327
128             ,  320 38 19 ,   96 56 19,      5.995,      0.000,      0.000,       -3.774,        4.601,     -0.724
129             ,  319 03 27 ,  100 44 15,      5.711,      0.000,      0.000,       -3.677,        4.239,     -1.064
130             ,  314 32 01 ,   91 46 42,      5.462,      0.000,      0.000,       -3.892,        3.829,     -0.170
131             ,  312 59 17 ,   96 36 38,      5.184,      0.000,      0.000,       -3.767,        3.511,     -0.597
132             ,  308 34 55 ,  101 33 03,      4.772,      0.000,      0.000,       -3.655,        2.916,     -0.956
133             ,  304 54 42 ,   90 16 04,      4.735,      0.000,      0.000,       -3.883,        2.710,     -0.022
134             ,  301 07 09 ,   96 24 44,      4.404,      0.000,      0.000,       -3.746,        2.262,     -0.492
135             ,  296 43 00 ,  102 53 56,      4.149,      0.000,      0.000,       -3.612,        1.818,     -0.926
136             ,  288 37 14 ,   87 41 58,      4.117,      0.000,      0.000,       -3.899,        1.314,      0.165
137             ,  286 46 57 ,   94 07 25,      3.939,      0.000,      0.000,       -3.762,        1.134,     -0.283
138             ,  283 11 29 ,  103 05 30,      3.799,      0.000,      0.000,       -3.602,        0.844,     -0.860
139             ,  275 29 42 ,   91 23 22,      3.918,      0.000,      0.000,       -3.899,        0.375,     -0.095
140             ,  273 39 39 ,   94 11 09,      3.759,      0.000,      0.000,       -3.742,        0.239,     -0.274
141             ,  268 14 09 ,   99 51 12,      3.684,      0.000,      0.000,       -3.628,       -0.112,     -0.630
142             ,  269 25 20 ,   85 07 25,      3.896,      0.000,      0.000,       -3.881,       -0.039,      0.331
143             ,  263 32 38 ,  105 59 36,      3.652,      0.000,      0.000,       -3.488,       -0.395,     -1.006
144             ,  263 32 06 ,  111 55 36,      3.510,      0.000,      0.000,       -3.235,       -0.367,     -1.311
145             ,  254 28 27 ,  107 40 43,      3.596,      0.000,      0.000,       -3.301,       -0.917,     -1.092
146             ,  246 36 41 ,  111 42 31,      3.572,      0.000,      0.000,       -3.046,       -1.317,     -1.321
147             ,  242 04 35 ,  102 32 02,      3.881,      0.000,      0.000,       -3.348,       -1.774,     -0.842
148             ,  238 35 04 ,  106 09 09,      3.830,      0.000,      0.000,       -3.140,       -1.918,     -1.066
149             ,  232 54 26 ,  109 45 36,      3.859,      0.000,      0.000,       -2.897,       -2.190,     -1.305
150             ,  234 21 30 ,   98 25 41,      4.232,      0.000,      0.000,       -3.402,       -2.439,     -0.620
151             ,  228 48 02 ,  103 47 56,      4.178,      0.000,      0.000,       -3.053,       -2.672,     -0.996
152             ,  222 53 11 ,  108 14 41,      4.237,      0.000,      0.000,       -2.739,       -2.949,     -1.327
153             ,  225 44 20 ,   95 46 33,      4.723,      0.000,      0.000,       -3.366,       -3.280,     -0.475
154             ,  221 39 37 ,  100 48 08,      4.631,      0.000,      0.000,       -3.024,       -3.399,     -0.868
155             ,  214 50 07 ,  105 31 41,      4.780,      0.000,      0.000,       -2.631,       -3.780,     -1.280
156             ,  217 36 15 ,   93 58 55,      5.367,      0.000,      0.000,       -3.267,       -4.242,     -0.373
157             ,  214 08 19 ,   99 11 16,      5.229,      0.000,      0.000,       -2.897,       -4.272,     -0.835
158             ,  208 22 32 ,  102 46 48,      5.382,      0.000,      0.000,       -2.494,       -4.618,     -1.190
159             ,  209 23 08 ,   94 42 33,      6.067,      0.000,      0.000,       -2.967,       -5.269,     -0.498
160             ,  207 14 58 ,   97 57 45,      5.972,      0.000,      0.000,       -2.708,       -5.258,     -0.827
161             ,  204 20 38 ,  103 05 49,      5.810,      0.000,      0.000,       -2.333,       -5.156,     -1.317
162             ,  265 54 32 ,   82 36 40,      3.954,      0.000,      0.000,       -3.912,       -0.280,      0.509
163             ,  264 30 42 ,   92 32 54,      3.763,      0.000,      0.000,       -3.742,       -0.360,     -0.167
164             ,  264 30 11 ,  101 07 13,      3.690,      0.000,      0.000,       -3.604,       -0.347,     -0.712
165             ,  254 12 04 ,   79 07 00,      4.143,      0.000,      0.000,       -3.914,       -1.108,      0.782
166             ,  253 16 39 ,   88 36 01,      3.903,      0.000,      0.000,       -3.737,       -1.123,      0.095
167             ,  249 47 45 ,   97 53 17,      3.836,      0.000,      0.000,       -3.566,       -1.312,     -0.526
168             ,  242 18 15 ,   75 26 17,      4.582,      0.000,      0.000,       -3.927,       -2.061,      1.152
169             ,  241 15 35 ,   85 50 27,      4.272,      0.000,      0.000,       -3.736,       -2.049,      0.310
170             ,  239 00 28 ,   96 37 22,      4.126,      0.000,      0.000,       -3.513,       -2.110,     -0.476
171             ,  234 58 08 ,   74 00 49,      4.970,      0.000,      0.000,       -3.912,       -2.742,      1.369
172             ,  231 07 47 ,   85 07 47,      4.713,      0.000,      0.000,       -3.656,       -2.947,      0.400
173             ,  231 00 27 ,   91 59 21,      4.543,      0.000,      0.000,       -3.529,       -2.857,     -0.158
174             ,  229 28 05 ,   72 01 51,      5.442,      0.000,      0.000,       -3.935,       -3.364,      1.679
175             ,  226 35 05 ,   80 25 15,      5.194,      0.000,      0.000,       -3.720,       -3.520,      0.864
176             ,  222 35 05 ,   91 28 48,      5.096,      0.000,      0.000,       -3.447,       -3.751,     -0.132
177             ,  221 38 52 ,   70 29 43,      6.290,      0.000,      0.000,       -3.940,       -4.431,      2.100
178             ,  218 32 31 ,   81 12 19,      5.917,      0.000,      0.000,       -3.643,       -4.573,      0.905
179             ,  216 53 10 ,   90 42 09,      5.649,      0.000,      0.000,       -3.390,       -4.518,     -0.069
180             ,  334 14 11 ,   92 37 58,      9.015,      0.000,      0.000,       -3.914,        8.110,     -0.414
181             ,  334 36 08 ,   88 27 47,      9.151,      0.000,      0.000,       -3.924,        8.264,      0.245
182             ,  334 30 11 ,   82 25 15,      9.199,      0.000,      0.000,       -3.925,        8.231,      1.213
183             ,  334 32 25 ,   76 56 48,      9.370,      0.000,      0.000,       -3.924,        8.242,      2.116
184             ,  334 29 27 ,   69 40 58,      9.745,      0.000,      0.000,       -3.936,        8.248,      3.384
185             ,  329 55 42 ,   66 36 26,      8.567,      0.000,      0.000,       -3.940,        6.804,      3.401
186             ,  329 29 32 ,   71 29 24,      8.177,      0.000,      0.000,       -3.936,        6.681,      2.596
187             ,  329 29 09 ,   75 09 57,      8.010,      0.000,      0.000,       -3.931,        6.671,      2.051
188             ,  329 15 36 ,   81 37 03,      7.762,      0.000,      0.000,       -3.925,        6.600,      1.131
189             ,  329 15 23 ,   90 55 27,      7.666,      0.000,      0.000,       -3.918,        6.588,     -0.124
190             ,  322 49 00 ,   89 33 34,      6.477,      0.000,      0.000,       -3.915,        5.160,      0.050
191             ,  322 49 05 ,   84 39 46,      6.516,      0.000,      0.000,       -3.921,        5.169,      0.606
192             ,  322 49 12 ,   79 17 23,      6.611,      0.000,      0.000,       -3.926,        5.176,      1.229
193             ,  322 49 15 ,   71 27 05,      6.846,      0.000,      0.000,       -3.922,        5.171,      2.178
194             ,  322 49 15 ,   67 28 18,      7.049,      0.000,      0.000,       -3.935,        5.188,      2.701
195             ,  322 48 38 ,   62 13 16,      7.361,      0.000,      0.000,       -3.937,        5.188,      3.431
196             ,  313 10 27 ,   57 02 00,      6.436,      0.000,      0.000,       -3.938,        3.695,      3.502
197             ,  313 10 35 ,   64 16 37,      5.983,      0.000,      0.000,       -3.931,        3.688,      2.597
198             ,  313 10 32 ,   69 03 10,      5.767,      0.000,      0.000,       -3.928,        3.685,      2.062
199             ,  313 10 20 ,   77 14 34,      5.523,      0.000,      0.000,       -3.929,        3.686,      1.220
200             ,  313 09 41 ,   87 26 23,      5.380,      0.000,      0.000,       -3.921,        3.677,      0.240
201             ,  301 30 50 ,   85 06 48,      4.627,      0.000,      0.000,       -3.930,        2.410,      0.394
202             ,  301 30 57 ,   74 51 47,      4.777,      0.000,      0.000,       -3.931,        2.411,      1.248
203             ,  301 31 04 ,   65 21 22,      5.074,      0.000,      0.000,       -3.931,        2.411,      2.116
204             ,  301 31 13 ,   60 13 02,      5.327,      0.000,      0.000,       -3.941,        2.417,      2.646
205             ,  301 30 22 ,   52 36 01,      5.828,      0.000,      0.000,       -3.947,        2.419,      3.540
206             ,  284 07 33 ,   49 41 03,      5.349,      0.000,      0.000,       -3.955,        0.995,      3.461
207             ,  284 07 17 ,   56 33 31,      4.886,      0.000,      0.000,       -3.954,        0.995,      2.693
208             ,  284 07 25 ,   62 29 25,      4.587,      0.000,      0.000,       -3.945,        0.993,      2.119
209             ,  284 07 31 ,   70 52 46,      4.306,      0.000,      0.000,       -3.945,        0.993,      1.410
210             ,  284 08 20 ,   80 46 19,      4.113,      0.000,      0.000,       -3.937,        0.992,      0.660
211             ,  266 20 58 ,   49 35 08,      5.203,      0.000,      0.000,       -3.953,       -0.252,      3.373
212             ,  266 20 59 ,   56 21 31,      4.756,      0.000,      0.000,       -3.952,       -0.252,      2.635
213             ,  266 20 55 ,   61 50 15,      4.488,      0.000,      0.000,       -3.949,       -0.252,      2.118
214             ,  266 20 33 ,   77 56 53,      4.034,      0.000,      0.000,       -3.937,       -0.252,      0.842
215             ,  252 03 04 ,   73 21 53,      4.331,      0.000,      0.000,       -3.948,       -1.279,      1.240
216             ,  252 03 19 ,   62 40 41,      4.631,      0.000,      0.000,       -3.915,       -1.268,      2.126
217             ,  252 03 10 ,   55 32 11,      5.048,      0.000,      0.000,       -3.959,       -1.282,      2.856
218             ,  252 02 07 ,   49 42 42,      5.458,      0.000,      0.000,       -3.960,       -1.284,      3.529
219             ,  237 58 30 ,   54 57 20,      5.758,      0.000,      0.000,       -3.997,       -2.500,      3.307
220             ,  237 58 25 ,   60 41 51,      5.370,      0.000,      0.000,       -3.970,       -2.483,      2.628
221             ,  237 58 02 ,   70 04 25,      4.970,      0.000,      0.000,       -3.961,       -2.478,      1.694
222             ,  228 32 44 ,   69 04 07,      5.673,      0.000,      0.000,       -3.972,       -3.508,      2.027
223             ,  228 32 42 ,   61 50 12,      6.019,      0.000,      0.000,       -3.977,       -3.513,      2.841
224             ,  228 32 17 ,   56 31 54,      6.364,      0.000,      0.000,       -3.978,       -3.515,      3.510
225             ,  221 58 41 ,   59 57 54,      6.862,      0.000,      0.000,       -3.973,       -4.416,      3.435
226             ,  223 07 29 ,   64 07 47,      6.458,      0.000,      0.000,       -3.972,       -4.241,      2.818
227             ,  220 11 04 ,   67 05 45,      6.689,      0.000,      0.000,       -3.976,       -4.707,      2.603
228             ,  220 39 12 ,   49 35 14,      8.024,      0.000,      0.000,       -3.980,       -4.635,      5.202
229             ,  220 25 53 ,   52 19 35,      7.739,      0.000,      0.000,       -3.972,       -4.662,      4.730
230             ,  226 26 58 ,   46 49 48,      7.508,      0.000,      0.000,       -3.969,       -3.773,      5.137
231             ,  228 52 47 ,   48 13 43,      7.077,      0.000,      0.000,       -3.976,       -3.471,      4.715
232             ,  231 13 53 ,   51 13 41,      6.541,      0.000,      0.000,       -3.976,       -3.193,      4.096
233             ,  239 15 40 ,   42 11 40,      6.891,      0.000,      0.000,       -3.978,       -2.366,      5.105
234             ,  241 59 58 ,   45 38 35,      6.286,      0.000,      0.000,       -3.968,       -2.110,      4.394
235             ,  249 02 23 ,   46 14 12,      5.880,      0.000,      0.000,       -3.965,       -1.519,      4.067
236             ,  248 56 24 ,   41 37 57,      6.401,      0.000,      0.000,       -3.968,       -1.528,      4.784
237             ,  252 12 51 ,   38 45 58,      6.654,      0.000,      0.000,       -3.967,       -1.273,      5.188
238             ,  260 45 49 ,   40 20 07,      6.219,      0.000,      0.000,       -3.973,       -0.646,      4.741
239             ,  263 34 05 ,   44 15 36,      5.712,      0.000,      0.000,       -3.961,       -0.447,      4.091
240             ,  268 43 07 ,   39 03 16,      6.294,      0.000,      0.000,       -3.965,       -0.089,      4.888
241             ,  277 49 41 ,   42 48 11,      5.885,      0.000,      0.000,       -3.961,        0.545,      4.317
242             ,  286 07 01 ,   46 41 53,      5.663,      0.000,      0.000,       -3.960,        1.144,      3.884
243             ,  287 23 53 ,   41 08 29,      6.302,      0.000,      0.000,       -3.956,        1.240,      4.746
244             ,  294 59 50 ,   39 53 58,      6.792,      0.000,      0.000,       -3.948,        1.841,      5.210
245             ,  298 22 37 ,   43 24 34,      6.527,      0.000,      0.000,       -3.946,        2.132,      4.741
246             ,  300 25 38 ,   48 53 41,      6.067,      0.000,      0.000,       -3.942,        2.315,      3.989
247             ,  307 26 50 ,   46 09 25,      6.907,      0.000,      0.000,       -3.955,        3.029,      4.784
248             ,  312 56 10 ,   46 26 16,      7.445,      0.000,      0.000,       -3.950,        3.675,      5.131
249             ,  314 59 21 ,   49 36 44,      7.330,      0.000,      0.000,       -3.948,        3.947,      4.749
250             ,  316 13 38 ,   57 27 04,      6.754,      0.000,      0.000,       -3.939,        4.111,      3.634
251             ,  322 51 27 ,   52 45 23,      8.216,      0.000,      0.000,       -3.949,        5.214,      4.972
252             ,  325 57 17 ,   56 04 15,      8.501,      0.000,      0.000,       -3.949,        5.845,      4.745
253             ,  325 57 01 ,   63 06 57,      7.893,      0.000,      0.000,       -3.942,        5.833,      3.569
254             ,  329 21 19 ,   58 32 28,      9.063,      0.000,      0.000,       -3.941,        6.652,      4.730
255             ,  332 17 23 ,   58 53 58,      9.916,      0.000,      0.000,       -3.948,        7.517,      5.122
256             ,  332 23 46 ,   61 03 30,      9.739,      0.000,      0.000,       -3.949,        7.553,      4.713
257             ,  334 19 04 ,   60 49 38,     10.418,      0.000,      0.000,       -3.942,        8.198,      5.078
258             ,  334 18 20 ,   62 24 25,     10.261,      0.000,      0.000,       -3.943,        8.195,      4.753
259             ,  335 16 25 ,   59 24 02,     10.833,      0.000,      0.000,       -3.900,        8.469,      5.514
260             ,  335 20 24 ,   56 36 16,     10.878,      0.000,      0.000,       -3.789,        8.254,      5.987
261             ,  332 12 52 ,   56 36 35,     10.022,      0.000,      0.000,       -3.901,        7.403,      5.516
262             ,  328 37 11 ,   50 33 06,      9.429,      0.000,      0.000,       -3.791,        6.216,      5.991
263             ,  325 35 50 ,   51 41 00,      8.836,      0.000,      0.000,       -3.917,        5.720,      5.478
264             ,  325 32 30 ,   48 12 13,      8.999,      0.000,      0.000,       -3.796,        5.532,      5.998
265             ,  319 51 55 ,   48 18 34,      8.165,      0.000,      0.000,       -3.930,        4.662,      5.431
266             ,  317 17 01 ,   42 48 30,      8.213,      0.000,      0.000,       -3.786,        4.101,      6.025
267             ,  309 41 41 ,   42 52 45,      7.490,      0.000,      0.000,       -3.921,        3.255,      5.488
268             ,  306 41 11 ,   37 59 08,      7.671,      0.000,      0.000,       -3.786,        2.820,      6.046
269             ,  298 51 19 ,   38 58 01,      7.094,      0.000,      0.000,       -3.907,        2.153,      5.516
