   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
56              ,   10 26 28 ,   89 40 53,      6.395,      0.000,      0.000,        1.159,        6.289,      0.036
57              ,  312 40 02 ,   18 30 59,      6.919,      0.000,      0.000,       -1.616,        1.489,      6.561
58              ,  311 53 39 ,   16 43 53,      7.754,      0.000,      0.000,       -1.662,        1.491,      7.425
59              ,  332 28 53 ,   14 26 43,      6.778,      0.000,      0.000,       -0.781,        1.500,      6.564
60              ,  330 20 49 ,   13 15 25,      7.543,      0.000,      0.000,       -0.856,        1.503,      7.342
61              ,    0 21 30 ,   12 55 37,      6.779,      0.000,      0.000,        0.009,        1.516,      6.607
62              ,    0 21 29 ,   11 38 20,      7.564,      0.000,      0.000,        0.010,        1.526,      7.408
63              ,   38 36 04 ,   16 30 59,      6.912,      0.000,      0.000,        1.226,        1.536,      6.627
64              ,   38 04 27 ,   14 53 50,      7.627,      0.000,      0.000,        1.209,        1.544,      7.370
65              ,   53 52 13 ,   22 00 45,      7.024,      0.000,      0.000,        2.126,        1.552,      6.512
66              ,   53 30 37 ,   19 16 13,      7.956,      0.000,      0.000,        2.111,        1.561,      7.510
67              ,   63 13 04 ,   28 26 08,      7.302,      0.000,      0.000,        3.104,        1.567,      6.421
68              ,   63 16 39 ,   25 13 53,      8.212,      0.000,      0.000,        3.127,        1.574,      7.428
69              ,   58 04 33 ,   23 01 59,      7.519,      0.000,      0.000,        2.497,        1.556,      6.920
70              ,   36 39 06 ,   15 39 39,      7.093,      0.000,      0.000,        1.143,        1.536,      6.830
71              ,  350 08 57 ,   12 27 52,      7.105,      0.000,      0.000,       -0.262,        1.511,      6.937
72              ,  315 41 02 ,   16 45 02,      7.225,      0.000,      0.000,       -1.455,        1.490,      6.918
73              ,    5 14 15 ,  101 04 46,      6.197,      0.000,      0.000,        0.555,        6.056,     -1.191
74              ,    8 32 14 ,   96 06 37,      6.167,      0.000,      0.000,        0.910,        6.064,     -0.656
75              ,   12 13 43 ,   90 29 28,      6.221,      0.000,      0.000,        1.318,        6.080,     -0.053
76              ,   18 20 20 ,   80 59 52,      6.537,      0.000,      0.000,        2.031,        6.128,      1.023
77              ,   27 58 59 ,   81 57 03,      5.162,      0.000,      0.000,        2.398,        4.514,      0.723
78              ,   25 06 18 ,   88 04 05,      4.856,      0.000,      0.000,        2.059,        4.395,      0.164
79              ,   22 23 45 ,   94 15 01,      4.643,      0.000,      0.000,        1.764,        4.281,     -0.344
80              ,   20 53 22 ,   97 39 00,      4.566,      0.000,      0.000,        1.614,        4.228,     -0.608
81              ,   16 02 19 ,  106 57 24,      4.487,      0.000,      0.000,        1.186,        4.125,     -1.309
82              ,   27 37 43 ,  112 40 33,      3.618,      0.000,      0.000,        1.548,        2.958,     -1.395
83              ,   32 14 24 ,  102 40 12,      3.680,      0.000,      0.000,        1.916,        3.037,     -0.807
84              ,   34 32 54 ,   96 50 32,      3.784,      0.000,      0.000,        2.131,        3.094,     -0.451
85              ,   37 43 49 ,   90 53 02,      3.907,      0.000,      0.000,        2.391,        3.090,     -0.060
86              ,   43 40 49 ,   83 49 03,      4.051,      0.000,      0.000,        2.782,        2.913,      0.436
87              ,   61 28 22 ,   87 11 02,      3.492,      0.000,      0.000,        3.064,        1.666,      0.172
88              ,   59 08 58 ,   95 46 17,      3.215,      0.000,      0.000,        2.746,        1.640,     -0.323
89              ,   53 44 23 ,  103 42 55,      3.091,      0.000,      0.000,        2.422,        1.776,     -0.733
90              ,   51 26 38 ,  115 35 28,      2.968,      0.000,      0.000,        2.093,        1.668,     -1.282
91              ,   74 32 15 ,  115 30 53,      2.851,      0.000,      0.000,        2.480,        0.686,     -1.228
92              ,   74 36 55 ,  103 44 30,      2.985,      0.000,      0.000,        2.796,        0.769,     -0.709
93              ,   74 49 13 ,   89 45 25,      3.359,      0.000,      0.000,        3.241,        0.879,      0.014
94              ,   93 47 18 ,   92 22 04,      3.546,      0.000,      0.000,        3.536,       -0.234,     -0.147
95              ,   90 44 20 ,   99 48 33,      3.248,      0.000,      0.000,        3.201,       -0.041,     -0.553
96              ,   92 31 26 ,  116 31 02,      3.012,      0.000,      0.000,        2.693,       -0.119,     -1.345
97              ,  107 10 31 ,   99 58 12,      3.735,      0.000,      0.000,        3.515,       -1.086,     -0.647
98              ,  109 24 15 ,  112 37 38,      3.489,      0.000,      0.000,        3.038,       -1.070,     -1.342
99              ,  103 11 28 ,  110 14 34,      3.326,      0.000,      0.000,        3.038,       -0.712,     -1.151
100             ,   20 01 03 ,   78 15 17,      6.561,      0.000,      0.000,        2.199,        6.035,      1.336
101             ,   21 37 08 ,   69 29 42,      7.004,      0.000,      0.000,        2.417,        6.099,      2.453
102             ,   23 37 44 ,   63 06 50,      7.388,      0.000,      0.000,        2.641,        6.037,      3.341
103             ,   31 36 17 ,   58 51 56,      6.676,      0.000,      0.000,        2.995,        4.867,      3.452
104             ,   30 44 16 ,   62 19 33,      6.373,      0.000,      0.000,        2.885,        4.851,      2.960
105             ,   30 44 14 ,   65 41 19,      6.034,      0.000,      0.000,        2.810,        4.726,      2.484
106             ,   30 44 07 ,   71 17 48,      5.567,      0.000,      0.000,        2.695,        4.532,      1.785
107             ,   30 44 12 ,   78 52 25,      5.131,      0.000,      0.000,        2.573,        4.327,      0.990
108             ,   43 10 03 ,   78 52 32,      4.310,      0.000,      0.000,        2.893,        3.085,      0.832
109             ,   44 22 17 ,   71 58 22,      4.549,      0.000,      0.000,        3.025,        3.092,      1.408
110             ,   44 43 44 ,   66 22 05,      4.868,      0.000,      0.000,        3.139,        3.169,      1.952
111             ,   45 57 58 ,   62 31 13,      5.092,      0.000,      0.000,        3.248,        3.140,      2.350
112             ,   47 06 21 ,   53 40 36,      5.934,      0.000,      0.000,        3.502,        3.254,      3.515
113             ,   45 31 53 ,   51 12 49,      6.378,      0.000,      0.000,        3.548,        3.483,      3.995
114             ,   54 28 04 ,   48 54 52,      6.179,      0.000,      0.000,        3.790,        2.706,      4.060
115             ,   62 24 50 ,   51 49 06,      5.497,      0.000,      0.000,        3.830,        2.001,      3.398
116             ,   62 24 48 ,   57 43 14,      4.896,      0.000,      0.000,        3.668,        1.917,      2.614
117             ,   62 24 45 ,   63 08 28,      4.468,      0.000,      0.000,        3.533,        1.846,      2.019
118             ,   62 24 48 ,   69 37 30,      4.108,      0.000,      0.000,        3.413,        1.783,      1.430
119             ,   62 24 47 ,   80 31 04,      3.703,      0.000,      0.000,        3.237,        1.691,      0.610
120             ,   78 31 55 ,   84 47 53,      3.527,      0.000,      0.000,        3.443,        0.698,      0.320
121             ,   78 31 57 ,   76 17 58,      3.757,      0.000,      0.000,        3.577,        0.726,      0.890
122             ,   82 30 24 ,   69 03 18,      4.086,      0.000,      0.000,        3.783,        0.498,      1.461
123             ,   83 52 53 ,   63 30 41,      4.419,      0.000,      0.000,        3.933,        0.422,      1.971
124             ,   85 51 21 ,   56 07 52,      5.041,      0.000,      0.000,        4.175,        0.302,      2.809
125             ,   85 51 17 ,   52 15 41,      5.464,      0.000,      0.000,        4.309,        0.312,      3.344
126             ,   85 56 08 ,   49 26 57,      5.831,      0.000,      0.000,        4.419,        0.314,      3.791
127             ,   98 23 22 ,   54 00 22,      5.754,      0.000,      0.000,        4.606,       -0.679,      3.382
128             ,   98 23 23 ,   59 16 43,      5.180,      0.000,      0.000,        4.405,       -0.650,      2.646
129             ,   98 23 22 ,   69 25 06,      4.447,      0.000,      0.000,        4.119,       -0.607,      1.563
130             ,   98 23 21 ,   73 30 19,      4.240,      0.000,      0.000,        4.022,       -0.593,      1.204
131             ,   99 01 17 ,   81 11 10,      3.980,      0.000,      0.000,        3.885,       -0.617,      0.610
132             ,   99 01 15 ,   87 17 41,      3.822,      0.000,      0.000,        3.770,       -0.599,      0.180
133             ,  114 00 50 ,   92 01 19,      4.408,      0.000,      0.000,        4.024,       -1.793,     -0.156
134             ,  109 49 11 ,   76 27 28,      4.660,      0.000,      0.000,        4.262,       -1.536,      1.091
135             ,  109 49 38 ,   73 22 39,      4.819,      0.000,      0.000,        4.344,       -1.566,      1.378
136             ,  109 49 31 ,   63 53 38,      5.490,      0.000,      0.000,        4.637,       -1.672,      2.416
137             ,  109 49 34 ,   59 59 26,      5.887,      0.000,      0.000,        4.795,       -1.729,      2.944
138             ,  109 49 34 ,   56 35 45,      6.289,      0.000,      0.000,        4.939,       -1.781,      3.463
139             ,  114 18 03 ,   58 10 44,      6.525,      0.000,      0.000,        5.053,       -2.282,      3.441
140             ,  115 29 47 ,   64 02 46,      6.001,      0.000,      0.000,        4.870,       -2.323,      2.626
141             ,  115 29 47 ,   66 40 29,      5.763,      0.000,      0.000,        4.777,       -2.278,      2.282
142             ,  115 48 31 ,   69 21 09,      5.577,      0.000,      0.000,        4.698,       -2.272,      1.967
143             ,  118 16 09 ,   83 20 37,      5.003,      0.000,      0.000,        4.377,       -2.354,      0.580
144             ,  118 19 18 ,   93 10 45,      4.688,      0.000,      0.000,        4.120,       -2.221,     -0.260
145             ,   24 47 04 ,   55 01 14,      8.417,      0.000,      0.000,        2.891,        6.261,      4.825
146             ,   24 38 43 ,   52 56 17,      8.654,      0.000,      0.000,        2.880,        6.277,      5.216
147             ,   28 52 00 ,   50 44 24,      8.188,      0.000,      0.000,        3.061,        5.552,      5.182
148             ,   29 05 18 ,   52 56 57,      7.927,      0.000,      0.000,        3.076,        5.528,      4.776
149             ,   35 33 58 ,   47 22 59,      7.719,      0.000,      0.000,        3.304,        4.621,      5.227
150             ,   35 33 58 ,   50 11 32,      7.409,      0.000,      0.000,        3.311,        4.630,      4.743
151             ,   42 48 39 ,   44 43 47,      7.365,      0.000,      0.000,        3.522,        3.802,      5.232
152             ,   43 20 56 ,   47 29 59,      6.992,      0.000,      0.000,        3.539,        3.749,      4.724
153             ,   50 52 18 ,   42 40 31,      7.082,      0.000,      0.000,        3.724,        3.029,      5.207
154             ,   51 07 42 ,   45 34 33,      6.709,      0.000,      0.000,        3.730,        3.007,      4.696
155             ,   61 57 22 ,   40 13 56,      6.930,      0.000,      0.000,        3.950,        2.104,      5.290
156             ,   61 57 21 ,   43 49 35,      6.473,      0.000,      0.000,        3.956,        2.107,      4.670
157             ,   76 28 56 ,   39 29 58,      6.844,      0.000,      0.000,        4.232,        1.017,      5.281
158             ,   76 28 57 ,   41 45 46,      6.539,      0.000,      0.000,        4.235,        1.018,      4.878
159             ,   76 28 57 ,   43 10 33,      6.369,      0.000,      0.000,        4.237,        1.019,      4.645
160             ,   89 54 06 ,   40 34 38,      6.926,      0.000,      0.000,        4.505,        0.008,      5.261
161             ,   89 54 07 ,   43 28 02,      6.563,      0.000,      0.000,        4.515,        0.008,      4.763
162             ,   89 54 07 ,   44 13 30,      6.476,      0.000,      0.000,        4.517,        0.008,      4.641
163             ,  102 43 49 ,   43 06 21,      7.176,      0.000,      0.000,        4.783,       -1.081,      5.239
164             ,  102 43 50 ,   45 53 21,      6.839,      0.000,      0.000,        4.790,       -1.082,      4.760
165             ,  102 43 48 ,   46 45 52,      6.745,      0.000,      0.000,        4.793,       -1.083,      4.620
166             ,  114 02 47 ,   46 58 48,      7.628,      0.000,      0.000,        5.093,       -2.273,      5.204
167             ,  114 20 14 ,   49 23 07,      7.369,      0.000,      0.000,        5.097,       -2.305,      4.797
168             ,  114 13 21 ,   52 21 30,      7.044,      0.000,      0.000,        5.087,       -2.288,      4.302
169             ,   24 30 23 ,   51 35 05,      8.768,      0.000,      0.000,        2.850,        6.251,      5.448
170             ,   23 47 03 ,   48 30 48,      9.032,      0.000,      0.000,        2.729,        6.191,      5.983
171             ,   28 33 50 ,   45 19 36,      8.599,      0.000,      0.000,        2.924,        5.370,      6.045
172             ,   29 38 45 ,   48 54 53,      8.244,      0.000,      0.000,        3.074,        5.400,      5.418
173             ,   29 38 30 ,   47 25 00,      8.339,      0.000,      0.000,        3.037,        5.337,      5.643
174             ,   32 53 19 ,   43 32 15,      8.266,      0.000,      0.000,        3.092,        4.781,      5.992
175             ,   35 53 01 ,   46 02 03,      7.819,      0.000,      0.000,        3.299,        4.560,      5.428
176             ,   36 50 59 ,   41 33 08,      8.078,      0.000,      0.000,        3.213,        4.288,      6.045
177             ,   38 28 15 ,   44 33 46,      7.711,      0.000,      0.000,        3.366,        4.236,      5.494
178             ,   42 57 05 ,   41 33 44,      7.642,      0.000,      0.000,        3.455,        3.711,      5.718
179             ,   46 13 21 ,   38 39 02,      7.693,      0.000,      0.000,        3.469,        3.324,      6.008
180             ,   48 54 56 ,   41 32 31,      7.304,      0.000,      0.000,        3.651,        3.183,      5.467
181             ,   56 55 34 ,   39 27 44,      7.164,      0.000,      0.000,        3.816,        2.485,      5.531
182             ,   51 31 14 ,   38 13 11,      7.473,      0.000,      0.000,        3.619,        2.877,      5.871
183             ,   51 31 29 ,   41 01 41,      7.227,      0.000,      0.000,        3.714,        2.952,      5.452
184             ,   65 39 36 ,   39 03 48,      6.974,      0.000,      0.000,        4.004,        1.811,      5.415
185             ,   71 33 38 ,   38 26 52,      6.970,      0.000,      0.000,        4.111,        1.371,      5.459
186             ,   71 33 40 ,   35 30 57,      7.263,      0.000,      0.000,        4.003,        1.335,      5.912
187             ,   83 47 49 ,   35 31 04,      7.304,      0.000,      0.000,        4.218,        0.458,      5.945
188             ,   85 00 15 ,   38 58 25,      6.989,      0.000,      0.000,        4.379,        0.383,      5.434
189             ,   89 33 07 ,   35 36 42,      7.396,      0.000,      0.000,        4.306,        0.034,      6.012
190             ,   89 33 22 ,   39 15 59,      7.055,      0.000,      0.000,        4.465,        0.035,      5.462
191             ,  102 37 55 ,   38 19 25,      7.605,      0.000,      0.000,        4.602,       -1.031,      5.966
192             ,  102 37 54 ,   41 48 04,      7.302,      0.000,      0.000,        4.749,       -1.064,      5.443
193             ,  107 38 29 ,   39 23 54,      7.787,      0.000,      0.000,        4.710,       -1.498,      6.017
194             ,  106 20 24 ,   42 42 35,      7.436,      0.000,      0.000,        4.840,       -1.419,      5.464
195             ,  116 19 34 ,   42 31 07,      8.153,      0.000,      0.000,        4.939,       -2.444,      6.009
196             ,  115 32 37 ,   46 04 16,      7.839,      0.000,      0.000,        5.094,       -2.435,      5.439
197             ,  125 35 39 ,  107 33 13,      4.577,      0.000,      0.000,        3.548,       -2.540,     -1.380
198             ,  124 32 18 ,  102 04 50,      4.741,      0.000,      0.000,        3.819,       -2.628,     -0.992
199             ,  122 45 27 ,   97 03 36,      4.889,      0.000,      0.000,        4.080,       -2.625,     -0.601
200             ,  128 43 37 ,   96 28 51,      5.443,      0.000,      0.000,        4.219,       -3.383,     -0.614
201             ,  130 12 51 ,   99 53 42,      5.352,      0.000,      0.000,        4.026,       -3.404,     -0.920
202             ,  132 00 03 ,  104 22 07,      5.245,      0.000,      0.000,        3.776,       -3.400,     -1.302
203             ,  136 06 55 ,   96 27 42,      6.381,      0.000,      0.000,        4.395,       -4.570,     -0.718
204             ,  136 17 53 ,   99 02 08,      6.166,      0.000,      0.000,        4.208,       -4.403,     -0.968
205             ,  136 28 45 ,  102 24 47,      5.895,      0.000,      0.000,        3.964,       -4.174,     -1.267
206             ,  122 19 37 ,   93 40 46,      4.998,      0.000,      0.000,        4.215,       -2.667,     -0.321
207             ,  129 53 31 ,   94 17 55,      5.675,      0.000,      0.000,        4.342,       -3.629,     -0.425
208             ,  135 04 11 ,   94 17 51,      6.348,      0.000,      0.000,        4.471,       -4.482,     -0.476
209             ,  134 05 42 ,   87 42 20,      6.495,      0.000,      0.000,        4.661,       -4.516,      0.260
210             ,  128 30 18 ,   88 05 21,      5.743,      0.000,      0.000,        4.492,       -3.573,      0.191
211             ,  120 59 10 ,   87 26 48,      5.070,      0.000,      0.000,        4.342,       -2.608,      0.226
212             ,  120 27 59 ,   80 23 14,      5.313,      0.000,      0.000,        4.515,       -2.656,      0.887
213             ,  126 14 46 ,   82 03 12,      5.769,      0.000,      0.000,        4.608,       -3.378,      0.797
214             ,  131 50 11 ,   83 07 27,      6.410,      0.000,      0.000,        4.742,       -4.245,      0.767
215             ,  130 05 54 ,   79 12 56,      6.414,      0.000,      0.000,        4.819,       -4.058,      1.200
216             ,  127 57 34 ,   74 33 29,      6.466,      0.000,      0.000,        4.914,       -3.834,      1.722
217             ,  127 14 54 ,   71 04 47,      6.668,      0.000,      0.000,        5.021,       -3.818,      2.162
218             ,  122 42 32 ,   61 18 57,      7.119,      0.000,      0.000,        5.255,       -3.375,      3.417
219             ,  120 10 04 ,   60 24 48,      6.897,      0.000,      0.000,        5.186,       -3.014,      3.405
220             ,  116 01 21 ,   58 57 21,      6.603,      0.000,      0.000,        5.084,       -2.482,      3.405
221             ,  117 43 11 ,   64 45 57,      6.159,      0.000,      0.000,        4.932,       -2.592,      2.626
222             ,  117 43 10 ,   66 51 28,      5.967,      0.000,      0.000,        4.857,       -2.552,      2.345
223             ,  123 17 50 ,   76 18 06,      5.806,      0.000,      0.000,        4.715,       -3.097,      1.375
224             ,  120 38 11 ,   80 35 45,      5.318,      0.000,      0.000,        4.514,       -2.673,      0.869
225             ,  121 26 01 ,   86 38 40,      5.131,      0.000,      0.000,        4.370,       -2.671,      0.300
226             ,  116 14 23 ,   47 56 04,      7.732,      0.000,      0.000,        5.149,       -2.538,      5.180
227             ,  120 44 52 ,   49 18 41,      8.031,      0.000,      0.000,        5.234,       -3.113,      5.236
228             ,  126 10 55 ,   51 35 36,      8.439,      0.000,      0.000,        5.337,       -3.904,      5.242
229             ,  126 14 12 ,   53 56 57,      8.183,      0.000,      0.000,        5.336,       -3.911,      4.816
230             ,  122 52 12 ,   60 29 33,      7.217,      0.000,      0.000,        5.276,       -3.409,      3.555
231             ,  118 56 46 ,   58 48 51,      6.923,      0.000,      0.000,        5.182,       -2.866,      3.585
232             ,  116 06 15 ,   56 12 15,      6.866,      0.000,      0.000,        5.124,       -2.511,      3.819
233             ,  116 06 15 ,   51 20 17,      7.326,      0.000,      0.000,        5.137,       -2.517,      4.577
234             ,  116 06 16 ,   48 30 03,      7.649,      0.000,      0.000,        5.145,       -2.521,      5.069
235             ,  122 18 45 ,   53 09 37,      7.771,      0.000,      0.000,        5.256,       -3.325,      4.660
236             ,  116 04 05 ,   46 34 58,      7.845,      0.000,      0.000,        5.118,       -2.504,      5.392
237             ,  117 10 02 ,   42 38 55,      8.212,      0.000,      0.000,        4.950,       -2.540,      6.040
238             ,  122 19 15 ,   44 41 36,      8.488,      0.000,      0.000,        5.045,       -3.192,      6.034
239             ,  127 21 10 ,   47 02 36,      8.857,      0.000,      0.000,        5.153,       -3.933,      6.036
240             ,  126 05 34 ,   50 24 38,      8.517,      0.000,      0.000,        5.304,       -3.867,      5.428
241             ,  126 42 57 ,   50 47 54,      8.565,      0.000,      0.000,        5.320,       -3.968,      5.414
242             ,  122 38 37 ,   48 03 04,      8.303,      0.000,      0.000,        5.200,       -3.331,      5.550
243             ,  122 52 04 ,   45 25 25,      8.489,      0.000,      0.000,        5.079,       -3.282,      5.958
244             ,  120 26 43 ,   45 59 00,      8.228,      0.000,      0.000,        5.101,       -2.998,      5.718
245             ,   81 34 06 ,   33 51 02,      7.412,      0.000,      0.000,        4.084,        0.605,      6.156
246             ,   89 45 45 ,   34 25 17,      7.457,      0.000,      0.000,        4.215,        0.017,      6.151
247             ,   99 21 50 ,   35 57 26,      7.590,      0.000,      0.000,        4.397,       -0.725,      6.144
248             ,  104 45 17 ,   35 13 42,      7.543,      0.000,      0.000,        4.207,       -1.108,      6.161
249             ,  103 39 25 ,   37 08 39,      7.726,      0.000,      0.000,        4.533,       -1.101,      6.158
250             ,  110 13 21 ,   36 02 00,      7.617,      0.000,      0.000,        4.205,       -1.549,      6.160
251             ,  108 31 47 ,   38 14 13,      7.842,      0.000,      0.000,        4.602,       -1.542,      6.159
252             ,  113 17 22 ,   38 14 11,      7.832,      0.000,      0.000,        4.452,       -1.917,      6.152
253             ,  112 42 00 ,   39 48 18,      8.020,      0.000,      0.000,        4.736,       -1.981,      6.161
254             ,  120 41 59 ,   38 38 40,      7.897,      0.000,      0.000,        4.240,       -2.518,      6.168
255             ,  117 33 22 ,   41 22 33,      8.205,      0.000,      0.000,        4.808,       -2.509,      6.157
256             ,  125 54 19 ,   40 22 48,      8.094,      0.000,      0.000,        4.247,       -3.075,      6.166
257             ,  121 29 38 ,   43 05 14,      8.425,      0.000,      0.000,        4.908,       -3.007,      6.153
258             ,  127 37 42 ,   45 45 08,      8.810,      0.000,      0.000,        4.998,       -3.853,      6.147
259             ,  134 09 23 ,   44 05 12,      8.585,      0.000,      0.000,        4.285,       -4.161,      6.166
260             ,  130 33 13 ,   42 17 26,      8.332,      0.000,      0.000,        4.260,       -3.645,      6.164
261             ,  128 27 52 ,   43 04 51,      8.432,      0.000,      0.000,        4.509,       -3.582,      6.159
262             ,   65 37 49 ,   29 01 33,      7.292,      0.000,      0.000,        3.223,        1.460,      6.376
263             ,   65 37 52 ,   27 12 52,      7.741,      0.000,      0.000,        3.225,        1.461,      6.884
264             ,   65 37 52 ,   25 32 59,      8.212,      0.000,      0.000,        3.226,        1.461,      7.409
265             ,   86 29 54 ,   26 51 16,      7.189,      0.000,      0.000,        3.241,        0.198,      6.413
266             ,   86 29 54 ,   25 18 05,      7.600,      0.000,      0.000,        3.242,        0.198,      6.871
267             ,   86 30 00 ,   23 32 48,      8.124,      0.000,      0.000,        3.239,        0.198,      7.447
268             ,  105 45 34 ,   28 05 42,      7.202,      0.000,      0.000,        3.264,       -0.921,      6.353
269             ,  105 45 35 ,   26 07 39,      7.680,      0.000,      0.000,        3.255,       -0.919,      6.895
270             ,  105 45 35 ,   24 31 34,      8.144,      0.000,      0.000,        3.254,       -0.918,      7.409
271             ,  122 14 21 ,   27 36 45,      8.349,      0.000,      0.000,        3.273,       -2.064,      7.398
272             ,  122 14 16 ,   29 13 47,      7.919,      0.000,      0.000,        3.271,       -2.063,      6.910
273             ,  122 14 24 ,   31 15 09,      7.468,      0.000,      0.000,        3.277,       -2.067,      6.385
