Point Id,,,,,,Easting,Northing,Elevation
DEFAULT17,,,,,,,,
259,,,,,,2.5063,-7.8724,8.7947
260,,,,,,2.114,-7.868,8.8214
261,,,,,,2.1164,-7.8775,6.2005
262,,,,,,2.1168,-7.8795,4.0353
263,,,,,,2.1159,-7.8767,2.0498
264,,,,,,2.0312,-7.8761,0.2537
265,,,,,,0.6645,-7.8863,1.133
266,,,,,,0.6645,-7.8853,2.7184
267,,,,,,0.6645,-7.8852,4.2588
268,,,,,,0.5839,-7.8879,6.4738
269,,,,,,0.5834,-7.8758,8.9295
270,,,,,,0.2376,-7.8883,8.9355
271,,,,,,0.2377,-7.8951,7.158
272,,,,,,0.2376,-7.8887,4.8025
273,,,,,,0.2376,-7.8898,2.4815
274,,,,,,0.1542,-7.8895,0.2658
275,,,,,,-1.234,-7.904,0.2499
276,,,,,,-1.2338,-7.9033,2.9098
277,,,,,,-1.1855,-7.9023,4.8504
278,,,,,,-1.186,-7.9043,6.7371
279,,,,,,-1.2238,-7.9076,8.888
280,,,,,,-1.3339,-7.9095,8.4364
281,,,,,,-1.7666,-7.9199,6.6497
282,,,,,,-1.7655,-7.9144,4.9908
283,,,,,,-1.7654,-7.9141,2.7417
284,,,,,,-1.766,-7.916,0.2053
285,,,,,,-3.1164,-7.9304,0.2653
286,,,,,,-3.1162,-7.93,1.6904
287,,,,,,-3.116,-7.9297,3.6646
288,,,,,,-3.1147,-7.9264,5.6774
289,,,,,,-3.1032,-7.8976,7.4441
290,,,,,,-3.473,-7.9104,7.5131
291,,,,,,-3.6625,-7.9294,6.1672
292,,,,,,-3.6621,-7.9284,4.2639
293,,,,,,-3.6636,-7.9326,2.3035
294,,,,,,-3.5584,-7.932,0.3075
295,,,,,,-3.5978,-7.8263,0.1918
296,,,,,,-3.7225,-7.4647,0.7168
297,,,,,,-3.7449,-6.0236,0.7262
298,,,,,,-3.6276,-5.8361,0.2096
299,,,,,,-3.6441,-4.3638,0.2128
300,,,,,,-3.7633,-4.2638,0.667
301,,,,,,-3.7788,-2.6693,0.6861
302,,,,,,-3.6332,-2.5669,0.0958
303,,,,,,-3.6508,-0.9255,0.0944
304,,,,,,-3.7934,-0.9601,0.6687
305,,,,,,-3.8141,0.1932,0.6859
306,,,,,,-3.6807,0.1861,0.149
307,,,,,,-3.6811,1.4841,0.113
308,,,,,,-3.812,1.537,0.6332
309,,,,,,-3.8349,3.0867,0.6497
310,,,,,,-3.7053,2.9708,0.1413
311,,,,,,-3.7302,5.6361,0.1161
312,,,,,,-3.8599,5.6826,0.6387
313,,,,,,-3.9038,5.7476,1.0511
314,,,,,,-3.8989,5.7397,2.2872
315,,,,,,-3.886,5.7212,3.571
316,,,,,,-3.8814,5.7145,4.7689
317,,,,,,-3.8779,5.7092,6.4903
318,,,,,,-3.868,3.7474,6.4868
319,,,,,,-3.868,3.7476,4.9356
320,,,,,,-3.8683,3.7482,3.7389
321,,,,,,-3.8797,3.7594,2.5034
322,,,,,,-3.8815,3.761,1.0596
323,,,,,,-3.8603,2.1465,1.1246
324,,,,,,-3.8589,2.1459,2.261
325,,,,,,-3.853,2.1425,3.7296
326,,,,,,-3.8503,2.141,4.7575
327,,,,,,-3.8477,2.1395,6.5202
328,,,,,,-3.8261,0.1757,6.5769
329,,,,,,-3.8318,0.176,4.9186
330,,,,,,-3.8362,0.1763,3.7279
331,,,,,,-3.8407,0.1765,2.4701
332,,,,,,-3.8457,0.1768,1.0414
333,,,,,,-3.8308,-1.3638,1.0205
334,,,,,,-3.8327,-1.3646,2.4538
335,,,,,,-3.8323,-1.3644,3.6509
