   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
255             ,   42 18 57 ,   33 22 37,      7.575,      0.000,      0.000,        2.806,        3.082,      6.326
256             ,   34 30 32 ,   31 53 04,      7.196,      0.000,      0.000,        2.153,        3.132,      6.110
257             ,   37 41 12 ,   34 51 49,      7.524,      0.000,      0.000,        2.629,        3.403,      6.173
258             ,   37 40 39 ,   38 33 40,      7.902,      0.000,      0.000,        3.011,        3.898,      6.179
259             ,   24 13 37 ,   34 46 18,      7.561,      0.000,      0.000,        1.769,        3.932,      6.211
260             ,   24 01 11 ,   38 40 33,      7.949,      0.000,      0.000,        2.022,        4.538,      6.206
261             ,   33 23 40 ,   41 34 06,      8.268,      0.000,      0.000,        3.020,        4.580,      6.186
262             ,   27 11 49 ,   43 03 21,      8.453,      0.000,      0.000,        2.638,        5.133,      6.176
263             ,   20 52 26 ,   42 25 47,      8.398,      0.000,      0.000,        2.019,        5.294,      6.199
264             ,   27 03 54 ,   47 09 53,      9.093,      0.000,      0.000,        3.034,        5.938,      6.183
265             ,   10 42 27 ,   42 14 16,      8.780,      0.000,      0.000,        1.097,        5.799,      6.500
266             ,   10 42 48 ,   39 04 04,      9.307,      0.000,      0.000,        1.090,        5.764,      7.226
267             ,   12 21 43 ,   37 30 31,      8.543,      0.000,      0.000,        1.114,        5.081,      6.777
268             ,   13 30 43 ,   34 00 49,      8.487,      0.000,      0.000,        1.109,        4.616,      7.035
269             ,   13 44 56 ,   32 05 44,      8.798,      0.000,      0.000,        1.111,        4.541,      7.453
270             ,   16 10 05 ,   30 51 45,      7.919,      0.000,      0.000,        1.131,        3.902,      6.798
271             ,   17 45 51 ,   29 40 03,      7.465,      0.000,      0.000,        1.127,        3.519,      6.486
272             ,   17 36 34 ,   27 52 48,      7.895,      0.000,      0.000,        1.117,        3.519,      6.978
273             ,   17 47 54 ,   26 01 37,      8.428,      0.000,      0.000,        1.130,        3.521,      7.574
274             ,   22 12 53 ,   23 32 11,      7.550,      0.000,      0.000,        1.140,        2.791,      6.922
275             ,   25 57 56 ,   21 44 29,      7.091,      0.000,      0.000,        1.150,        2.361,      6.587
276             ,   32 31 49 ,   16 23 30,      7.115,      0.000,      0.000,        1.080,        1.693,      6.826
277             ,   39 05 28 ,   14 04 39,      7.623,      0.000,      0.000,        1.169,        1.439,      7.394
278             ,   52 18 53 ,   11 57 41,      7.169,      0.000,      0.000,        1.176,        0.908,      7.013
279             ,   75 33 44 ,   10 41 07,      6.608,      0.000,      0.000,        1.187,        0.305,      6.494
280             ,   99 49 14 ,    9 53 46,      7.050,      0.000,      0.000,        1.194,       -0.207,      6.945
281             ,  131 20 22 ,   12 15 08,      7.619,      0.000,      0.000,        1.214,       -1.068,      7.446
282             ,  136 11 28 ,   14 27 00,      7.002,      0.000,      0.000,        1.210,       -1.261,      6.781
283             ,  147 39 45 ,   19 00 41,      6.913,      0.000,      0.000,        1.205,       -1.903,      6.536
284             ,  153 09 34 ,   21 58 26,      7.309,      0.000,      0.000,        1.235,       -2.440,      6.778
285             ,  158 34 27 ,   24 34 28,      8.255,      0.000,      0.000,        1.254,       -3.196,      7.508
286             ,  160 58 33 ,   28 44 52,      7.992,      0.000,      0.000,        1.253,       -3.634,      7.007
287             ,  163 23 18 ,   34 21 33,      7.863,      0.000,      0.000,        1.269,       -4.252,      6.491
288             ,  167 50 10 ,   39 22 08,      9.654,      0.000,      0.000,        1.290,       -5.986,      7.464
289             ,  167 50 31 ,   39 22 43,      9.661,      0.000,      0.000,        1.291,       -5.992,      7.468
290             ,  167 50 31 ,   42 05 28,      9.230,      0.000,      0.000,        1.303,       -6.048,      6.850
291             ,  169 33 41 ,   45 45 08,     10.082,      0.000,      0.000,        1.309,       -7.103,      7.035
292             ,  169 37 09 ,   47 32 08,      9.825,      0.000,      0.000,        1.306,       -7.129,      6.633
293             ,  170 11 01 ,   50 19 46,     10.095,      0.000,      0.000,        1.325,       -7.657,      6.444
294             ,  170 10 53 ,   46 21 15,     10.658,      0.000,      0.000,        1.315,       -7.599,      7.356
295             ,  157 18 58 ,   54 47 04,     10.409,      0.000,      0.000,        3.280,       -7.846,      6.002
296             ,  159 15 10 ,   59 17 46,      9.757,      0.000,      0.000,        2.972,       -7.845,      4.982
297             ,  156 09 01 ,   61 01 17,      9.795,      0.000,      0.000,        3.465,       -7.837,      4.745
298             ,  158 45 20 ,   67 32 12,      9.094,      0.000,      0.000,        3.045,       -7.833,      3.475
299             ,  156 02 20 ,   73 18 44,      8.944,      0.000,      0.000,        3.479,       -7.829,      2.568
300             ,  158 41 49 ,   76 13 41,      8.655,      0.000,      0.000,        3.054,       -7.832,      2.060
301             ,  156 03 40 ,   82 46 20,      8.655,      0.000,      0.000,        3.484,       -7.848,      1.089
302             ,  158 59 50 ,   85 24 18,      8.411,      0.000,      0.000,        3.005,       -7.827,      0.674
303             ,  155 24 29 ,   88 11 26,      8.607,      0.000,      0.000,        3.580,       -7.823,      0.272
304             ,  158 13 41 ,   90 54 59,      8.427,      0.000,      0.000,        3.125,       -7.825,     -0.135
305             ,  156 27 16 ,   97 05 40,      8.595,      0.000,      0.000,        3.407,       -7.819,     -1.062
306             ,  168 26 53 ,   98 37 28,      8.115,      0.000,      0.000,        1.607,       -7.861,     -1.217
307             ,  171 46 54 ,   98 37 04,      8.035,      0.000,      0.000,        1.136,       -7.863,     -1.204
308             ,  168 33 45 ,   92 03 42,      8.022,      0.000,      0.000,        1.590,       -7.858,     -0.289
309             ,  171 59 58 ,   85 52 45,      7.961,      0.000,      0.000,        1.105,       -7.863,      0.572
310             ,  168 03 23 ,   83 18 55,      8.086,      0.000,      0.000,        1.662,       -7.857,      0.941
311             ,  171 51 25 ,   77 54 43,      8.126,      0.000,      0.000,        1.126,       -7.866,      1.702
312             ,  168 37 46 ,   75 15 13,      8.292,      0.000,      0.000,        1.581,       -7.861,      2.111
313             ,  171 51 14 ,   70 37 19,      8.422,      0.000,      0.000,        1.126,       -7.865,      2.795
314             ,  168 14 23 ,   67 11 20,      8.710,      0.000,      0.000,        1.636,       -7.861,      3.377
315             ,  172 12 07 ,   62 24 03,      8.961,      0.000,      0.000,        1.077,       -7.868,      4.151
316             ,  168 16 39 ,   58 24 00,      9.434,      0.000,      0.000,        1.632,       -7.867,      4.943
317             ,  172 00 37 ,   55 10 11,      9.683,      0.000,      0.000,        1.105,       -7.871,      5.530
318             ,  170 49 06 ,   52 17 37,     10.086,      0.000,      0.000,        1.273,       -7.878,      6.169
319             ,  172 13 51 ,   48 27 00,     10.611,      0.000,      0.000,        1.073,       -7.868,      7.038
320             ,  171 06 50 ,   46 43 33,     10.936,      0.000,      0.000,        1.230,       -7.867,      7.497
321             ,  182 21 24 ,   47 05 50,     10.777,      0.000,      0.000,       -0.325,       -7.888,      7.337
322             ,  185 52 11 ,   47 06 03,     10.833,      0.000,      0.000,       -0.812,       -7.894,      7.374
323             ,  182 17 54 ,   50 59 45,     10.168,      0.000,      0.000,       -0.317,       -7.895,      6.399
324             ,  185 10 49 ,   54 58 56,      9.689,      0.000,      0.000,       -0.716,       -7.903,      5.560
325             ,  181 47 39 ,   57 33 05,      9.358,      0.000,      0.000,       -0.247,       -7.893,      5.021
326             ,  184 46 22 ,   61 23 39,      9.035,      0.000,      0.000,       -0.660,       -7.905,      4.326
327             ,  182 05 51 ,   66 19 02,      8.625,      0.000,      0.000,       -0.289,       -7.894,      3.465
328             ,  185 22 23 ,   70 43 59,      8.407,      0.000,      0.000,       -0.743,       -7.901,      2.774
329             ,  182 08 57 ,   77 15 19,      8.104,      0.000,      0.000,       -0.296,       -7.899,      1.788
330             ,  185 36 14 ,   82 26 32,      8.008,      0.000,      0.000,       -0.775,       -7.900,      1.053
331             ,  183 22 50 ,   87 47 19,      7.907,      0.000,      0.000,       -0.466,       -7.887,      0.305
332             ,  185 32 27 ,   92 16 26,      7.944,      0.000,      0.000,       -0.766,       -7.901,     -0.315
333             ,  181 39 28 ,   98 32 46,      7.986,      0.000,      0.000,       -0.229,       -7.894,     -1.187
334             ,  194 54 16 ,   98 32 43,      8.280,      0.000,      0.000,       -2.106,       -7.913,     -1.230
335             ,  196 38 21 ,   93 50 58,      8.288,      0.000,      0.000,       -2.368,       -7.923,     -0.556
336             ,  195 18 59 ,   87 43 01,      8.214,      0.000,      0.000,       -2.168,       -7.916,      0.327
337             ,  198 15 57 ,   81 14 50,      8.455,      0.000,      0.000,       -2.619,       -7.935,      1.287
338             ,  195 14 44 ,   76 21 54,      8.442,      0.000,      0.000,       -2.157,       -7.915,      1.990
339             ,  198 42 01 ,   71 19 23,      8.835,      0.000,      0.000,       -2.684,       -7.928,      2.829
340             ,  195 28 13 ,   67 42 59,      8.874,      0.000,      0.000,       -2.190,       -7.914,      3.365
341             ,  198 36 19 ,   63 15 09,      9.370,      0.000,      0.000,       -2.670,       -7.930,      4.217
342             ,  195 34 59 ,   58 27 51,      9.649,      0.000,      0.000,       -2.209,       -7.922,      5.047
343             ,  198 42 20 ,   54 53 47,     10.235,      0.000,      0.000,       -2.685,       -7.931,      5.886
344             ,  195 08 01 ,   51 22 34,     10.502,      0.000,      0.000,       -2.142,       -7.920,      6.555
345             ,  198 15 06 ,   48 16 34,     11.200,      0.000,      0.000,       -2.618,       -7.939,      7.454
346             ,  195 19 39 ,   47 56 54,     11.058,      0.000,      0.000,       -2.171,       -7.919,      7.407
347             ,  202 21 44 ,   96 23 44,      9.414,      0.000,      0.000,       -3.560,       -8.652,     -1.049
348             ,  199 58 49 ,   87 19 05,      9.208,      0.000,      0.000,       -3.143,       -8.644,      0.431
349             ,  202 05 22 ,   82 13 34,      9.428,      0.000,      0.000,       -3.513,       -8.656,      1.275
350             ,  199 52 46 ,   77 32 12,      9.420,      0.000,      0.000,       -3.128,       -8.650,      2.033
351             ,  201 59 34 ,   73 08 17,      9.764,      0.000,      0.000,       -3.499,       -8.664,      2.832
352             ,  200 15 06 ,   68 27 11,      9.918,      0.000,      0.000,       -3.193,       -8.654,      3.642
353             ,  202 02 45 ,   63 31 51,     10.453,      0.000,      0.000,       -3.512,       -8.673,      4.659
354             ,  200 06 47 ,   59 11 32,     10.734,      0.000,      0.000,       -3.170,       -8.657,      5.498
355             ,  202 05 35 ,   55 31 58,     11.341,      0.000,      0.000,       -3.517,       -8.664,      6.418
356             ,  200 09 35 ,   52 13 17,     11.665,      0.000,      0.000,       -3.178,       -8.655,      7.146
357             ,  201 54 53 ,   51 05 11,     11.985,      0.000,      0.000,       -3.481,       -8.652,      7.528
358             ,  190 57 58 ,   50 03 18,     11.452,      0.000,      0.000,       -1.670,       -8.619,      7.353
359             ,  187 52 58 ,   49 14 10,     11.477,      0.000,      0.000,       -1.192,       -8.610,      7.494
360             ,  190 57 40 ,   53 07 56,     10.977,      0.000,      0.000,       -1.670,       -8.622,      6.586
361             ,  188 03 47 ,   56 41 43,     10.413,      0.000,      0.000,       -1.221,       -8.616,      5.717
362             ,  190 46 25 ,   61 50 40,      9.956,      0.000,      0.000,       -1.641,       -8.624,      4.698
363             ,  188 13 41 ,   66 35 36,      9.493,      0.000,      0.000,       -1.247,       -8.622,      3.771
364             ,  190 45 15 ,   71 26 53,      9.258,      0.000,      0.000,       -1.638,       -8.623,      2.946
365             ,  188 09 45 ,   76 49 12,      8.946,      0.000,      0.000,       -1.237,       -8.623,      2.040
366             ,  190 37 41 ,   83 22 53,      8.835,      0.000,      0.000,       -1.619,       -8.626,      1.018
367             ,  188 00 38 ,   87 38 53,      8.713,      0.000,      0.000,       -1.213,       -8.620,      0.358
368             ,  190 46 02 ,   91 56 57,      8.785,      0.000,      0.000,       -1.640,       -8.625,     -0.299
369             ,  187 59 57 ,   98 32 00,      8.798,      0.000,      0.000,       -1.211,       -8.616,     -1.305
370             ,  178 33 54 ,   98 24 35,      8.696,      0.000,      0.000,        0.215,       -8.600,     -1.272
371             ,  175 13 59 ,   98 24 33,      8.713,      0.000,      0.000,        0.716,       -8.590,     -1.274
372             ,  177 50 54 ,   92 21 01,      8.607,      0.000,      0.000,        0.323,       -8.594,     -0.353
373             ,  175 23 15 ,   85 29 36,      8.644,      0.000,      0.000,        0.693,       -8.589,      0.679
374             ,  178 27 26 ,   79 57 41,      8.734,      0.000,      0.000,        0.232,       -8.597,      1.522
375             ,  175 19 26 ,   75 17 31,      8.910,      0.000,      0.000,        0.703,       -8.589,      2.262
376             ,  178 13 07 ,   69 38 18,      9.171,      0.000,      0.000,        0.267,       -8.594,      3.191
377             ,  175 03 13 ,   66 04 17,      9.436,      0.000,      0.000,        0.744,       -8.593,      3.827
378             ,  178 38 40 ,   60 50 43,      9.846,      0.000,      0.000,        0.203,       -8.596,      4.796
379             ,  175 31 59 ,   56 08 28,     10.381,      0.000,      0.000,        0.671,       -8.594,      5.784
380             ,  178 07 23 ,   52 15 24,     10.874,      0.000,      0.000,        0.282,       -8.594,      6.656
381             ,  175 44 51 ,   48 58 40,     11.420,      0.000,      0.000,        0.639,       -8.592,      7.496
382             ,  165 01 21 ,   55 46 18,     10.713,      0.000,      0.000,        2.289,       -8.556,      6.026
383             ,  163 23 34 ,   55 46 57,     10.824,      0.000,      0.000,        2.558,       -8.577,      6.086
384             ,  163 21 00 ,   58 56 58,     10.443,      0.000,      0.000,        2.563,       -8.571,      5.386
385             ,  166 21 52 ,   61 40 33,     10.023,      0.000,      0.000,        2.080,       -8.575,      4.756
386             ,  162 57 03 ,   66 53 07,      9.724,      0.000,      0.000,        2.622,       -8.551,      3.818
387             ,  165 57 03 ,   70 24 36,      9.366,      0.000,      0.000,        2.142,       -8.560,      3.140
388             ,  163 43 50 ,   75 42 40,      9.196,      0.000,      0.000,        2.496,       -8.554,      2.270
389             ,  166 11 49 ,   80 23 40,      8.940,      0.000,      0.000,        2.103,       -8.560,      1.492
390             ,  163 09 43 ,   85 25 40,      8.957,      0.000,      0.000,        2.586,       -8.546,      0.714
391             ,  165 59 25 ,   89 57 47,      8.815,      0.000,      0.000,        2.134,       -8.553,      0.006
392             ,  163 02 32 ,   94 47 37,      8.962,      0.000,      0.000,        2.605,       -8.542,     -0.749
393             ,  166 16 56 ,   96 22 37,      8.863,      0.000,      0.000,        2.089,       -8.557,     -0.984
394             ,  163 03 27 ,   97 42 49,      9.009,      0.000,      0.000,        2.602,       -8.540,     -1.209
395             ,  203 39 27 ,   96 57 55,      8.248,      0.000,      0.000,       -3.285,       -7.499,     -1.000
396             ,  205 02 07 ,   96 03 25,      7.820,      0.000,      0.000,       -3.291,       -7.046,     -0.825
397             ,  203 46 21 ,   86 12 47,      8.188,      0.000,      0.000,       -3.293,       -7.477,      0.541
398             ,  205 27 21 ,   82 33 11,      7.741,      0.000,      0.000,       -3.299,       -6.930,      1.003
399             ,  203 43 31 ,   78 38 50,      8.368,      0.000,      0.000,       -3.301,       -7.511,      1.647
400             ,  205 05 35 ,   73 57 11,      8.070,      0.000,      0.000,       -3.289,       -7.023,      2.231
401             ,  204 00 31 ,   69 27 29,      8.678,      0.000,      0.000,       -3.306,       -7.423,      3.045
402             ,  205 18 43 ,   65 48 58,      8.477,      0.000,      0.000,       -3.306,       -6.991,      3.473
403             ,  203 54 48 ,   62 18 57,      9.221,      0.000,      0.000,       -3.310,       -7.465,      4.284
404             ,  205 06 31 ,   57 09 25,      9.300,      0.000,      0.000,       -3.315,       -7.075,      5.044
405             ,  204 04 24 ,   54 52 31,      9.950,      0.000,      0.000,       -3.320,       -7.430,      5.725
406             ,  204 04 30 ,   49 50 40,     10.648,      0.000,      0.000,       -3.320,       -7.431,      6.867
407             ,  205 01 34 ,   46 13 26,     10.861,      0.000,      0.000,       -3.318,       -7.106,      7.514
408             ,  211 13 44 ,   41 17 23,      9.741,      0.000,      0.000,       -3.333,       -5.497,      7.319
409             ,  213 15 50 ,   43 13 14,      8.880,      0.000,      0.000,       -3.336,       -5.085,      6.471
410             ,  211 03 22 ,   45 55 34,      8.987,      0.000,      0.000,       -3.331,       -5.531,      6.251
411             ,  213 05 48 ,   49 02 26,      8.061,      0.000,      0.000,       -3.324,       -5.100,      5.284
412             ,  211 02 43 ,   54 46 18,      7.920,      0.000,      0.000,       -3.336,       -5.543,      4.568
413             ,  213 12 04 ,   58 55 26,      7.089,      0.000,      0.000,       -3.325,       -5.081,      3.659
414             ,  211 00 05 ,   64 26 00,      7.185,      0.000,      0.000,       -3.338,       -5.555,      3.101
415             ,  213 12 52 ,   70 16 06,      6.444,      0.000,      0.000,       -3.323,       -5.075,      2.176
416             ,  210 44 48 ,   76 39 55,      6.683,      0.000,      0.000,       -3.325,       -5.589,      1.541
417             ,  213 25 41 ,   80 35 02,      6.130,      0.000,      0.000,       -3.331,       -5.047,      1.003
418             ,  211 08 05 ,   86 11 47,      6.446,      0.000,      0.000,       -3.326,       -5.505,      0.428
419             ,  213 10 39 ,   97 06 33,      6.128,      0.000,      0.000,       -3.328,       -5.090,     -0.758
420             ,  210 42 12 ,   98 21 49,      6.574,      0.000,      0.000,       -3.321,       -5.592,     -0.956
421             ,  222 07 19 ,   98 29 53,      5.041,      0.000,      0.000,       -3.344,       -3.698,     -0.745
422             ,  226 57 34 ,   85 07 29,      4.618,      0.000,      0.000,       -3.363,       -3.140,      0.392
423             ,  221 56 16 ,   75 00 13,      5.184,      0.000,      0.000,       -3.347,       -3.725,      1.341
424             ,  226 25 54 ,   65 38 30,      5.076,      0.000,      0.000,       -3.351,       -3.187,      2.094
425             ,  222 08 55 ,   61 16 51,      5.687,      0.000,      0.000,       -3.347,       -3.698,      2.733
426             ,  226 44 28 ,   56 01 30,      5.570,      0.000,      0.000,       -3.364,       -3.166,      3.113
427             ,  222 05 39 ,   50 55 21,      6.438,      0.000,      0.000,       -3.350,       -3.708,      4.058
428             ,  225 47 31 ,   43 56 44,      6.756,      0.000,      0.000,       -3.361,       -3.269,      4.865
429             ,  222 15 59 ,   40 39 08,      7.675,      0.000,      0.000,       -3.363,       -3.700,      5.823
430             ,  226 23 56 ,   36 28 54,      7.823,      0.000,      0.000,       -3.368,       -3.208,      6.290
431             ,  222 52 14 ,   33 41 25,      8.944,      0.000,      0.000,       -3.375,       -3.636,      7.442
432             ,  226 25 41 ,   31 47 18,      8.839,      0.000,      0.000,       -3.374,       -3.210,      7.513
433             ,  242 13 53 ,  109 57 04,      4.065,      0.000,      0.000,       -3.381,       -1.780,     -1.387
434             ,  249 25 21 ,  100 17 37,      3.677,      0.000,      0.000,       -3.387,       -1.272,     -0.657
435             ,  242 16 17 ,   83 13 22,      3.847,      0.000,      0.000,       -3.381,       -1.777,      0.454
436             ,  249 45 20 ,   72 14 32,      3.789,      0.000,      0.000,       -3.385,       -1.248,      1.155
437             ,  241 55 11 ,   62 38 45,      4.318,      0.000,      0.000,       -3.384,       -1.805,      1.984
438             ,  249 51 43 ,   53 19 18,      4.495,      0.000,      0.000,       -3.384,       -1.241,      2.685
439             ,  242 26 20 ,   46 57 02,      5.230,      0.000,      0.000,       -3.388,       -1.768,      3.570
440             ,  249 38 39 ,   40 39 23,      5.558,      0.000,      0.000,       -3.395,       -1.260,      4.216
441             ,  242 34 55 ,   36 07 48,      6.486,      0.000,      0.000,       -3.395,       -1.761,      5.239
442             ,  249 35 43 ,   32 03 55,      6.836,      0.000,      0.000,       -3.401,       -1.265,      5.793
443             ,  242 25 13 ,   30 19 38,      7.589,      0.000,      0.000,       -3.396,       -1.774,      6.550
444             ,  249 48 15 ,   26 19 36,      8.198,      0.000,      0.000,       -3.412,       -1.255,      7.348
445             ,  271 36 45 ,   24 47 12,      8.204,      0.000,      0.000,       -3.438,        0.097,      7.448
446             ,  279 57 19 ,   25 11 40,      8.211,      0.000,      0.000,       -3.443,        0.604,      7.430
447             ,  272 26 49 ,   29 50 23,      6.903,      0.000,      0.000,       -3.432,        0.147,      5.988
448             ,  280 00 13 ,   34 46 49,      6.121,      0.000,      0.000,       -3.439,        0.607,      5.028
449             ,  272 04 42 ,   40 20 25,      5.286,      0.000,      0.000,       -3.420,        0.124,      4.029
450             ,  279 22 35 ,   45 08 12,      4.906,      0.000,      0.000,       -3.431,        0.567,      3.461
451             ,  273 06 18 ,   54 10 18,      4.220,      0.000,      0.000,       -3.416,        0.185,      2.470
452             ,  280 22 53 ,   63 12 58,      3.942,      0.000,      0.000,       -3.462,        0.634,      1.776
453             ,  271 43 24 ,   71 33 31,      3.599,      0.000,      0.000,       -3.413,        0.103,      1.139
454             ,  279 38 25 ,   81 27 06,      3.512,      0.000,      0.000,       -3.424,        0.582,      0.522
455             ,  271 53 12 ,  101 33 57,      3.481,      0.000,      0.000,       -3.409,        0.112,     -0.698
456             ,  280 20 01 ,  112 03 53,      3.747,      0.000,      0.000,       -3.416,        0.623,     -1.408
457             ,  300 07 11 ,  109 30 07,      4.222,      0.000,      0.000,       -3.443,        1.997,     -1.410
458             ,  306 04 50 ,   99 57 40,      4.333,      0.000,      0.000,       -3.449,        2.513,     -0.750
459             ,  300 27 49 ,   83 32 25,      4.007,      0.000,      0.000,       -3.432,        2.019,      0.451
460             ,  306 08 13 ,   74 31 21,      4.434,      0.000,      0.000,       -3.451,        2.520,      1.183
461             ,  300 48 30 ,   64 48 35,      4.414,      0.000,      0.000,       -3.430,        2.046,      1.879
462             ,  306 06 46 ,   60 06 03,      4.929,      0.000,      0.000,       -3.452,        2.518,      2.457
463             ,  299 24 50 ,   51 41 56,      5.045,      0.000,      0.000,       -3.449,        1.944,      3.127
464             ,  305 24 26 ,   46 47 04,      5.817,      0.000,      0.000,       -3.455,        2.456,      3.983
465             ,  300 49 06 ,   41 35 42,      6.040,      0.000,      0.000,       -3.443,        2.054,      4.517
466             ,  305 24 09 ,   38 17 56,      6.867,      0.000,      0.000,       -3.469,        2.466,      5.389
467             ,  301 05 44 ,   34 16 11,      7.126,      0.000,      0.000,       -3.436,        2.072,      5.889
468             ,  305 55 02 ,   32 30 42,      7.980,      0.000,      0.000,       -3.474,        2.516,      6.730
469             ,  300 07 08 ,   28 29 39,      8.380,      0.000,      0.000,       -3.458,        2.006,      7.365
470             ,  318 29 20 ,   35 19 41,      9.075,      0.000,      0.000,       -3.478,        3.930,      7.404
471             ,  321 49 41 ,   37 11 37,      9.359,      0.000,      0.000,       -3.497,        4.448,      7.456
472             ,  318 40 38 ,   40 29 53,      8.093,      0.000,      0.000,       -3.470,        3.947,      6.154
473             ,  321 29 33 ,   45 02 00,      7.958,      0.000,      0.000,       -3.505,        4.406,      5.624
474             ,  318 35 40 ,   48 15 31,      7.063,      0.000,      0.000,       -3.485,        3.953,      4.702
475             ,  321 30 12 ,   52 55 53,      7.090,      0.000,      0.000,       -3.522,        4.428,      4.274
476             ,  318 50 18 ,   58 26 14,      6.244,      0.000,      0.000,       -3.502,        4.005,      3.268
477             ,  321 37 56 ,   63 40 47,      6.294,      0.000,      0.000,       -3.501,        4.423,      2.790
478             ,  318 28 39 ,   70 14 55,      5.557,      0.000,      0.000,       -3.467,        3.915,      1.878
479             ,  321 27 07 ,   76 17 13,      5.776,      0.000,      0.000,       -3.497,        4.389,      1.369
480             ,  318 15 51 ,   81 07 50,      5.272,      0.000,      0.000,       -3.468,        3.887,      0.813
481             ,  322 00 45 ,   85 39 08,      5.702,      0.000,      0.000,       -3.499,        4.481,      0.432
482             ,  318 25 36 ,  104 59 28,      5.413,      0.000,      0.000,       -3.470,        3.912,     -1.400
483             ,  321 41 18 ,  104 04 36,      5.807,      0.000,      0.000,       -3.492,        4.420,     -1.412
484             ,  309 44 01 ,  101 48 56,      5.552,      0.000,      0.000,       -4.179,        3.474,     -1.137
485             ,  307 46 37 ,   97 47 38,      5.327,      0.000,      0.000,       -4.172,        3.233,     -0.722
486             ,  309 51 32 ,   84 27 33,      5.470,      0.000,      0.000,       -4.179,        3.489,      0.528
487             ,  307 45 53 ,   78 13 59,      5.392,      0.000,      0.000,       -4.173,        3.233,      1.100
488             ,  309 45 32 ,   70 00 19,      5.786,      0.000,      0.000,       -4.180,        3.478,      1.978
489             ,  307 50 44 ,   62 35 45,      5.953,      0.000,      0.000,       -4.173,        3.243,      2.740
490             ,  309 33 25 ,   57 04 48,      6.474,      0.000,      0.000,       -4.190,        3.461,      3.518
491             ,  307 30 34 ,   50 50 20,      6.793,      0.000,      0.000,       -4.178,        3.207,      4.290
492             ,  309 17 41 ,   45 30 42,      7.602,      0.000,      0.000,       -4.197,        3.434,      5.327
493             ,  307 27 20 ,   41 07 31,      8.029,      0.000,      0.000,       -4.192,        3.212,      6.048
494             ,  309 33 24 ,   38 15 49,      8.800,      0.000,      0.000,       -4.202,        3.471,      6.910
495             ,  308 08 02 ,   35 28 16,      9.200,      0.000,      0.000,       -4.199,        3.297,      7.493
496             ,  290 33 50 ,   30 54 58,      8.672,      0.000,      0.000,       -4.172,        1.565,      7.440
497             ,  283 52 13 ,   30 09 13,      8.547,      0.000,      0.000,       -4.168,        1.029,      7.391
498             ,  290 28 02 ,   34 53 47,      7.771,      0.000,      0.000,       -4.165,        1.555,      6.374
499             ,  284 35 33 ,   38 34 01,      6.890,      0.000,      0.000,       -4.157,        1.082,      5.387
500             ,  290 15 49 ,   44 32 39,      6.320,      0.000,      0.000,       -4.159,        1.535,      4.504
501             ,  284 36 30 ,   52 39 44,      5.394,      0.000,      0.000,       -4.150,        1.082,      3.271
502             ,  290 31 01 ,   60 39 06,      5.089,      0.000,      0.000,       -4.155,        1.555,      2.494
503             ,  284 46 56 ,   67 56 23,      4.625,      0.000,      0.000,       -4.145,        1.094,      1.737
504             ,  290 34 55 ,   75 32 47,      4.580,      0.000,      0.000,       -4.152,        1.559,      1.143
505             ,  285 00 13 ,   83 06 44,      4.320,      0.000,      0.000,       -4.142,        1.110,      0.518
506             ,  290 18 14 ,  101 28 07,      4.518,      0.000,      0.000,       -4.152,        1.536,     -0.898
507             ,  284 18 35 ,  105 01 20,      4.420,      0.000,      0.000,       -4.137,        1.055,     -1.146
508             ,  264 28 04 ,  105 38 21,      4.291,      0.000,      0.000,       -4.113,       -0.398,     -1.157
509             ,  257 55 44 ,  100 30 33,      4.270,      0.000,      0.000,       -4.105,       -0.878,     -0.779
510             ,  265 32 30 ,   83 01 26,      4.158,      0.000,      0.000,       -4.115,       -0.321,      0.505
511             ,  258 35 44 ,   73 48 45,      4.363,      0.000,      0.000,       -4.107,       -0.828,      1.216
512             ,  265 12 29 ,   65 26 54,      4.545,      0.000,      0.000,       -4.119,       -0.345,      1.888
513             ,  258 05 20 ,   58 06 08,      4.948,      0.000,      0.000,       -4.111,       -0.867,      2.615
514             ,  264 40 23 ,   50 58 35,      5.326,      0.000,      0.000,       -4.120,       -0.384,      3.354
515             ,  258 25 26 ,   45 36 49,      5.884,      0.000,      0.000,       -4.119,       -0.844,      4.115
516             ,  264 42 15 ,   37 53 10,      6.746,      0.000,      0.000,       -4.125,       -0.382,      5.324
517             ,  258 02 13 ,   33 43 26,      7.588,      0.000,      0.000,       -4.121,       -0.873,      6.311
518             ,  264 22 46 ,   29 28 27,      8.446,      0.000,      0.000,       -4.136,       -0.407,      7.353
519             ,  258 48 39 ,   29 31 33,      8.529,      0.000,      0.000,       -4.123,       -0.816,      7.421
520             ,  239 11 10 ,   32 46 34,      8.808,      0.000,      0.000,       -4.095,       -2.443,      7.406
521             ,  236 38 06 ,   36 40 17,      8.210,      0.000,      0.000,       -4.095,       -2.697,      6.585
522             ,  239 39 00 ,   39 04 03,      7.523,      0.000,      0.000,       -4.092,       -2.396,      5.841
523             ,  236 22 00 ,   44 18 11,      7.036,      0.000,      0.000,       -4.091,       -2.722,      5.035
524             ,  239 55 24 ,   49 11 05,      6.242,      0.000,      0.000,       -4.088,       -2.367,      4.080
