   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
105             ,   18 22 24 ,   77 43 04,      8.469,      0.000,      0.000,        2.608,        7.854,      1.802
106             ,   18 27 38 ,   86 51 56,      8.291,      0.000,      0.000,        2.622,        7.853,      0.453
107             ,   18 38 12 ,   95 47 06,      8.333,      0.000,      0.000,        2.649,        7.856,     -0.840
108             ,  340 37 29 ,   96 13 52,      7.436,      0.000,      0.000,       -2.452,        6.973,     -0.807
109             ,  342 06 15 ,   98 17 49,      7.460,      0.000,      0.000,       -2.268,        7.025,     -1.077
110             ,  342 06 15 ,  100 08 58,      7.235,      0.000,      0.000,       -2.189,        6.778,     -1.275
111             ,  333 57 46 ,   98 28 17,      6.156,      0.000,      0.000,       -2.673,        5.471,     -0.907
112             ,  335 23 42 ,  101 35 38,      6.084,      0.000,      0.000,       -2.481,        5.419,     -1.223
113             ,  326 56 59 ,  101 20 08,      5.233,      0.000,      0.000,       -2.798,        4.301,     -1.029
114             ,  327 51 19 ,  104 05 31,      5.166,      0.000,      0.000,       -2.666,        4.243,     -1.258
115             ,  317 55 04 ,  104 04 56,      4.513,      0.000,      0.000,       -2.934,        3.249,     -1.098
116             ,  317 55 06 ,  106 52 45,      4.420,      0.000,      0.000,       -2.835,        3.139,     -1.283
117             ,  310 45 50 ,  106 03 51,      4.145,      0.000,      0.000,       -3.017,        2.601,     -1.147
118             ,  310 45 53 ,  108 32 26,      4.082,      0.000,      0.000,       -2.931,        2.527,     -1.298
119             ,  298 25 49 ,  109 21 10,      3.743,      0.000,      0.000,       -3.106,        1.682,     -1.241
120             ,  295 15 51 ,  112 52 44,      3.647,      0.000,      0.000,       -3.039,        1.434,     -1.418
121             ,  287 11 11 ,  111 09 28,      3.581,      0.000,      0.000,       -3.190,        0.987,     -1.292
122             ,  339 24 25 ,   94 10 58,      7.371,      0.000,      0.000,       -2.586,        6.881,     -0.538
123             ,  337 43 03 ,   87 41 02,      7.404,      0.000,      0.000,       -2.805,        6.846,      0.299
124             ,  338 03 00 ,   83 13 33,      7.812,      0.000,      0.000,       -2.900,        7.195,      0.921
125             ,  337 14 48 ,   76 03 54,      8.345,      0.000,      0.000,       -3.133,        7.469,      2.010
126             ,  336 50 10 ,   73 20 07,      8.568,      0.000,      0.000,       -3.229,        7.546,      2.457
127             ,  336 00 12 ,   68 39 07,      9.000,      0.000,      0.000,       -3.409,        7.658,      3.276
128             ,  328 33 27 ,   65 51 39,      7.603,      0.000,      0.000,       -3.619,        5.919,      3.109
129             ,  328 33 30 ,   70 40 48,      7.103,      0.000,      0.000,       -3.496,        5.719,      2.350
130             ,  330 52 49 ,   73 56 41,      7.175,      0.000,      0.000,       -3.355,        6.024,      1.984
131             ,  332 40 14 ,   82 15 44,      6.806,      0.000,      0.000,       -3.096,        5.991,      0.916
132             ,  332 58 57 ,   85 03 03,      6.678,      0.000,      0.000,       -3.022,        5.927,      0.576
133             ,  334 43 40 ,   95 53 22,      6.426,      0.000,      0.000,       -2.729,        5.780,     -0.659
134             ,  327 50 56 ,   98 47 56,      5.413,      0.000,      0.000,       -2.847,        4.529,     -0.828
135             ,  325 06 41 ,   92 16 19,      5.294,      0.000,      0.000,       -3.026,        4.339,     -0.210
136             ,  323 14 24 ,   85 56 29,      5.331,      0.000,      0.000,       -3.182,        4.260,      0.377
137             ,  323 14 23 ,   80 47 26,      5.575,      0.000,      0.000,       -3.294,        4.409,      0.892
138             ,  321 49 51 ,   76 00 51,      5.709,      0.000,      0.000,       -3.424,        4.356,      1.380
