   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
411             ,  178 16 31 ,  105 02 41,      4.968,      0.000,      0.000,        0.144,       -4.796,     -1.290
412             ,  183 46 03 ,   97 46 35,      4.862,      0.000,      0.000,       -0.317,       -4.807,     -0.658
413             ,  178 00 32 ,   89 58 07,      4.798,      0.000,      0.000,        0.167,       -4.795,      0.003
414             ,  183 39 45 ,   80 44 58,      4.875,      0.000,      0.000,       -0.307,       -4.802,      0.784
415             ,  177 50 47 ,   71 44 45,      5.052,      0.000,      0.000,        0.180,       -4.794,      1.582
416             ,  183 13 21 ,   64 23 14,      5.332,      0.000,      0.000,       -0.270,       -4.801,      2.305
417             ,  178 13 42 ,   57 52 40,      5.660,      0.000,      0.000,        0.148,       -4.791,      3.009
418             ,  183 17 17 ,   51 44 18,      6.126,      0.000,      0.000,       -0.276,       -4.802,      3.793
419             ,  177 40 22 ,   45 54 46,      6.679,      0.000,      0.000,        0.195,       -4.794,      4.647
420             ,  183 18 40 ,   41 17 13,      7.292,      0.000,      0.000,       -0.278,       -4.803,      5.479
421             ,  177 41 32 ,   37 39 41,      7.842,      0.000,      0.000,        0.193,       -4.788,      6.208
422             ,  182 50 52 ,   35 01 28,      8.381,      0.000,      0.000,       -0.239,       -4.804,      6.863
423             ,  177 52 40 ,   33 02 04,      8.790,      0.000,      0.000,        0.177,       -4.788,      7.369
424             ,  182 56 29 ,   33 02 04,      8.824,      0.000,      0.000,       -0.247,       -4.804,      7.397
425             ,  156 39 30 ,   35 07 51,      8.993,      0.000,      0.000,        2.050,       -4.752,      7.355
426             ,  161 14 13 ,   34 35 17,      8.885,      0.000,      0.000,        1.622,       -4.776,      7.314
427             ,  156 41 52 ,   39 13 16,      8.192,      0.000,      0.000,        2.049,       -4.758,      6.347
428             ,  161 23 05 ,   41 48 07,      7.545,      0.000,      0.000,        1.605,       -4.766,      5.625
429             ,  157 01 40 ,   48 51 59,      6.859,      0.000,      0.000,        2.016,       -4.756,      4.512
430             ,  161 36 39 ,   50 48 07,      6.482,      0.000,      0.000,        1.585,       -4.767,      4.097
431             ,  156 59 39 ,   58 04 45,      6.088,      0.000,      0.000,        2.019,       -4.756,      3.219
432             ,  161 49 07 ,   64 19 02,      5.565,      0.000,      0.000,        1.565,       -4.765,      2.412
433             ,  157 18 46 ,   70 49 47,      5.461,      0.000,      0.000,        1.989,       -4.759,      1.793
434             ,  161 26 57 ,   77 32 29,      5.148,      0.000,      0.000,        1.599,       -4.766,      1.111
435             ,  157 30 24 ,   83 43 20,      5.186,      0.000,      0.000,        1.972,       -4.762,      0.567
436             ,  161 59 53 ,   90 10 53,      5.013,      0.000,      0.000,        1.549,       -4.767,     -0.016
437             ,  157 37 23 ,   94 16 04,      5.167,      0.000,      0.000,        1.962,       -4.764,     -0.385
438             ,  162 20 20 ,   99 25 45,      5.070,      0.000,      0.000,        1.518,       -4.766,     -0.831
439             ,  157 05 01 ,  104 20 24,      5.333,      0.000,      0.000,        2.012,       -4.759,     -1.321
440             ,  162 19 40 ,  104 49 34,      5.173,      0.000,      0.000,        1.518,       -4.765,     -1.324
441             ,  144 20 30 ,  113 08 30,      3.221,      0.000,      0.000,        1.727,       -2.407,     -1.266
442             ,  138 47 31 ,  115 39 26,      2.891,      0.000,      0.000,        1.717,       -1.961,     -1.252
443             ,  144 21 44 ,   96 33 15,      3.000,      0.000,      0.000,        1.736,       -2.422,     -0.342
444             ,  137 33 17 ,   81 39 30,      2.589,      0.000,      0.000,        1.729,       -1.890,      0.376
445             ,  144 33 49 ,   67 07 53,      3.269,      0.000,      0.000,        1.746,       -2.454,      1.270
446             ,  137 51 36 ,   54 07 28,      3.197,      0.000,      0.000,        1.738,       -1.921,      1.873
447             ,  144 10 46 ,   46 02 06,      4.174,      0.000,      0.000,        1.758,       -2.436,      2.897
448             ,  137 29 41 ,   35 09 01,      4.508,      0.000,      0.000,        1.754,       -1.913,      3.686
449             ,  144 11 33 ,   31 13 05,      5.870,      0.000,      0.000,        1.780,       -2.468,      5.020
450             ,  137 22 43 ,   24 44 38,      6.243,      0.000,      0.000,        1.769,       -1.923,      5.670
451             ,  143 49 50 ,   23 50 08,      7.531,      0.000,      0.000,        1.796,       -2.457,      6.889
452             ,  137 34 46 ,   19 51 04,      7.793,      0.000,      0.000,        1.785,       -1.954,      7.330
453             ,  142 29 10 ,   22 07 17,      7.815,      0.000,      0.000,        1.792,       -2.334,      7.240
454             ,   92 19 54 ,   13 22 13,      7.549,      0.000,      0.000,        1.744,       -0.071,      7.344
455             ,  107 43 12 ,   16 46 35,      6.356,      0.000,      0.000,        1.747,       -0.558,      6.085
456             ,   91 26 41 ,   19 17 46,      5.232,      0.000,      0.000,        1.728,       -0.044,      4.938
457             ,  107 10 35 ,   24 34 35,      4.343,      0.000,      0.000,        1.726,       -0.533,      3.950
458             ,   93 16 39 ,   32 16 42,      3.201,      0.000,      0.000,        1.706,       -0.098,      2.706
459             ,  108 02 42 ,   43 12 23,      2.633,      0.000,      0.000,        1.714,       -0.558,      1.919
460             ,   91 25 58 ,   53 45 27,      2.103,      0.000,      0.000,        1.696,       -0.042,      1.243
461             ,  107 55 53 ,   68 31 16,      1.925,      0.000,      0.000,        1.704,       -0.551,      0.705
462             ,   92 06 17 ,   96 09 25,      1.697,      0.000,      0.000,        1.686,       -0.062,     -0.182
463             ,  108 05 07 ,  124 23 22,      2.158,      0.000,      0.000,        1.693,       -0.553,     -1.219
464             ,   90 25 43 ,  127 07 17,      2.104,      0.000,      0.000,        1.678,       -0.013,     -1.270
465             ,   51 06 14 ,  120 28 02,      2.472,      0.000,      0.000,        1.659,        1.338,     -1.254
466             ,   42 12 31 ,  116 46 34,      2.750,      0.000,      0.000,        1.650,        1.819,     -1.239
467             ,   50 49 04 ,  100 02 53,      2.181,      0.000,      0.000,        1.664,        1.357,     -0.380
468             ,   41 52 42 ,   82 47 28,      2.497,      0.000,      0.000,        1.654,        1.845,      0.313
469             ,   51 12 11 ,   63 56 48,      2.389,      0.000,      0.000,        1.673,        1.345,      1.049
470             ,   41 46 25 ,   55 34 01,      3.017,      0.000,      0.000,        1.658,        1.856,      1.706
471             ,   51 49 08 ,   43 56 43,      3.080,      0.000,      0.000,        1.680,        1.321,      2.218
472             ,   42 25 51 ,   36 45 06,      4.134,      0.000,      0.000,        1.669,        1.826,      3.313
473             ,   51 28 19 ,   28 53 19,      4.474,      0.000,      0.000,        1.691,        1.346,      3.918
474             ,   41 26 37 ,   25 31 14,      5.851,      0.000,      0.000,        1.668,        1.889,      5.280
475             ,   48 53 11 ,   23 28 08,      5.628,      0.000,      0.000,        1.689,        1.474,      5.162
476             ,   52 27 19 ,   19 47 18,      6.325,      0.000,      0.000,        1.698,        1.305,      5.951
477             ,   48 26 44 ,   18 57 11,      6.975,      0.000,      0.000,        1.695,        1.503,      6.597
478             ,   51 57 37 ,   16 09 10,      7.764,      0.000,      0.000,        1.701,        1.331,      7.458
479             ,   48 39 09 ,   16 51 22,      7.799,      0.000,      0.000,        1.698,        1.494,      7.464
480             ,   26 50 16 ,   31 26 16,      6.973,      0.000,      0.000,        1.642,        3.245,      5.949
481             ,   24 45 31 ,   33 11 45,      7.132,      0.000,      0.000,        1.635,        3.546,      5.968
482             ,   26 59 41 ,   36 48 19,      6.003,      0.000,      0.000,        1.632,        3.204,      4.806
483             ,   23 09 19 ,   42 52 20,      6.039,      0.000,      0.000,        1.616,        3.778,      4.426
484             ,   26 28 34 ,   46 36 31,      5.022,      0.000,      0.000,        1.627,        3.267,      3.450
485             ,   23 20 28 ,   53 11 22,      5.106,      0.000,      0.000,        1.620,        3.753,      3.059
486             ,   26 57 50 ,   60 41 50,      4.118,      0.000,      0.000,        1.628,        3.200,      2.015
487             ,   23 15 42 ,   72 02 28,      4.299,      0.000,      0.000,        1.615,        3.757,      1.326
488             ,   26 12 52 ,   81 03 39,      3.722,      0.000,      0.000,        1.624,        3.299,      0.578
489             ,   23 43 17 ,   90 09 47,      4.036,      0.000,      0.000,        1.624,        3.695,     -0.011
490             ,   26 49 42 ,  100 31 49,      3.654,      0.000,      0.000,        1.621,        3.206,     -0.668
491             ,   23 01 06 ,  107 12 09,      4.319,      0.000,      0.000,        1.613,        3.798,     -1.277
492             ,   26 48 10 ,  109 27 58,      3.818,      0.000,      0.000,        1.623,        3.213,     -1.272
493             ,   17 15 01 ,  103 13 03,      5.493,      0.000,      0.000,        1.586,        5.107,     -1.256
494             ,   15 29 58 ,  101 52 12,      6.010,      0.000,      0.000,        1.572,        5.668,     -1.236
495             ,   17 05 09 ,   96 39 02,      5.427,      0.000,      0.000,        1.584,        5.153,     -0.629
496             ,   15 41 23 ,   90 49 30,      5.846,      0.000,      0.000,        1.581,        5.628,     -0.084
497             ,   17 17 02 ,   84 35 55,      5.366,      0.000,      0.000,        1.587,        5.101,      0.505
498             ,   15 30 16 ,   79 36 10,      6.020,      0.000,      0.000,        1.583,        5.706,      1.087
499             ,   17 16 39 ,   74 28 33,      5.548,      0.000,      0.000,        1.588,        5.104,      1.485
500             ,   15 35 40 ,   70 53 39,      6.251,      0.000,      0.000,        1.588,        5.689,      2.046
501             ,   17 07 25 ,   65 14 33,      5.926,      0.000,      0.000,        1.584,        5.142,      2.482
502             ,   15 36 05 ,   61 12 24,      6.739,      0.000,      0.000,        1.588,        5.688,      3.246
503             ,   17 15 09 ,   56 00 31,      6.433,      0.000,      0.000,        1.582,        5.093,      3.596
504             ,   15 39 29 ,   53 55 28,      7.279,      0.000,      0.000,        1.588,        5.665,      4.286
505             ,   17 02 14 ,   48 57 38,      7.202,      0.000,      0.000,        1.592,        5.194,      4.729
506             ,   15 42 46 ,   45 11 43,      8.312,      0.000,      0.000,        1.597,        5.677,      5.858
507             ,   16 47 31 ,   42 15 10,      8.205,      0.000,      0.000,        1.594,        5.282,      6.073
508             ,   16 03 08 ,   43 19 01,      8.430,      0.000,      0.000,        1.599,        5.558,      6.134
509             ,   39 22 15 ,  110 43 05,      3.941,      0.000,      0.000,        2.338,        2.850,     -1.394
510             ,   39 22 40 ,   98 21 14,      3.733,      0.000,      0.000,        2.343,        2.855,     -0.542
511             ,   39 22 33 ,   84 02 00,      3.716,      0.000,      0.000,        2.345,        2.857,      0.386
512             ,   39 22 23 ,   70 11 25,      3.933,      0.000,      0.000,        2.347,        2.860,      1.333
513             ,   39 18 41 ,   57 54 16,      4.382,      0.000,      0.000,        2.352,        2.872,      2.328
514             ,   39 17 15 ,   48 34 14,      4.949,      0.000,      0.000,        2.350,        2.872,      3.275
515             ,   39 17 34 ,   40 45 55,      5.686,      0.000,      0.000,        2.351,        2.873,      4.306
516             ,   39 34 56 ,   33 36 59,      6.674,      0.000,      0.000,        2.354,        2.848,      5.558
517             ,   39 41 27 ,   31 15 39,      7.134,      0.000,      0.000,        2.364,        2.849,      6.098
518             ,   68 08 12 ,   19 21 25,      7.862,      0.000,      0.000,        2.419,        0.970,      7.418
519             ,   79 34 26 ,   18 28 35,      7.820,      0.000,      0.000,        2.438,        0.449,      7.417
520             ,   69 28 26 ,   23 12 47,      6.547,      0.000,      0.000,        2.417,        0.905,      6.017
