   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
465             ,  212 07 52 ,   52 09 26,      8.003,      0.000,      0.000,       -3.361,       -5.352,      4.910
466             ,  212 07 51 ,   46 09 25,      8.741,      0.000,      0.000,       -3.353,       -5.339,      6.055
467             ,  212 07 52 ,   40 13 33,      9.748,      0.000,      0.000,       -3.348,       -5.331,      7.443
468             ,  214 10 38 ,   40 40 31,      9.874,      0.000,      0.000,       -3.615,       -5.324,      7.488
469             ,  214 10 36 ,   45 10 19,      9.088,      0.000,      0.000,       -3.621,       -5.332,      6.407
470             ,  214 10 29 ,   52 05 01,      8.196,      0.000,      0.000,       -3.632,       -5.350,      5.037
471             ,  214 10 32 ,   60 56 57,      7.395,      0.000,      0.000,       -3.631,       -5.348,      3.591
472             ,  214 10 30 ,   71 05 17,      6.831,      0.000,      0.000,       -3.630,       -5.346,      2.214
473             ,  214 10 31 ,   81 34 14,      6.529,      0.000,      0.000,       -3.628,       -5.343,      0.957
474             ,  214 10 33 ,   86 24 59,      6.470,      0.000,      0.000,       -3.627,       -5.342,      0.404
475             ,  214 10 33 ,  101 31 45,      6.594,      0.000,      0.000,       -3.629,       -5.345,     -1.318
476             ,  223 57 15 ,  104 27 34,      5.028,      0.000,      0.000,       -3.380,       -3.505,     -1.256
477             ,  223 57 17 ,   98 30 34,      4.920,      0.000,      0.000,       -3.377,       -3.503,     -0.728
478             ,  223 57 18 ,   85 35 44,      4.873,      0.000,      0.000,       -3.372,       -3.498,      0.374
479             ,  223 57 19 ,   75 05 11,      5.024,      0.000,      0.000,       -3.370,       -3.495,      1.293
480             ,  223 57 22 ,   66 13 57,      5.302,      0.000,      0.000,       -3.368,       -3.493,      2.137
481             ,  223 57 27 ,   58 10 13,      5.705,      0.000,      0.000,       -3.365,       -3.489,      3.009
482             ,  223 57 19 ,   50 40 57,      6.260,      0.000,      0.000,       -3.361,       -3.486,      3.966
483             ,  223 57 19 ,   45 29 56,      6.784,      0.000,      0.000,       -3.358,       -3.483,      4.755
484             ,  223 57 28 ,   39 58 01,      7.534,      0.000,      0.000,       -3.359,       -3.484,      5.774
485             ,  223 57 28 ,   33 22 24,      8.800,      0.000,      0.000,       -3.360,       -3.484,      7.349
486             ,  228 10 49 ,   31 20 14,      8.670,      0.000,      0.000,       -3.360,       -3.006,      7.405
487             ,  228 10 44 ,   36 39 52,      7.544,      0.000,      0.000,       -3.357,       -3.004,      6.051
488             ,  228 10 47 ,   42 25 25,      6.673,      0.000,      0.000,       -3.355,       -3.002,      4.926
489             ,  228 10 44 ,   50 01 21,      5.881,      0.000,      0.000,       -3.359,       -3.005,      3.779
490             ,  228 10 35 ,   58 50 15,      5.273,      0.000,      0.000,       -3.362,       -3.009,      2.728
491             ,  228 10 40 ,   68 05 51,      4.869,      0.000,      0.000,       -3.367,       -3.012,      1.816
492             ,  228 10 42 ,   78 27 00,      4.614,      0.000,      0.000,       -3.369,       -3.014,      0.924
493             ,  228 10 41 ,   85 40 20,      4.535,      0.000,      0.000,       -3.370,       -3.016,      0.342
494             ,  228 10 45 ,  105 11 34,      4.700,      0.000,      0.000,       -3.380,       -3.025,     -1.232
495             ,  244 16 57 ,  108 30 25,      3.962,      0.000,      0.000,       -3.385,       -1.630,     -1.258
496             ,  244 17 05 ,  100 00 42,      3.811,      0.000,      0.000,       -3.382,       -1.629,     -0.663
497             ,  244 17 17 ,   83 38 05,      3.770,      0.000,      0.000,       -3.376,       -1.625,      0.418
498             ,  244 17 16 ,   72 58 49,      3.914,      0.000,      0.000,       -3.372,       -1.624,      1.146
499             ,  244 17 18 ,   62 30 34,      4.212,      0.000,      0.000,       -3.366,       -1.621,      1.944
500             ,  244 17 18 ,   55 09 08,      4.548,      0.000,      0.000,       -3.363,       -1.619,      2.599
501             ,  244 17 15 ,   46 34 33,      5.136,      0.000,      0.000,       -3.361,       -1.618,      3.530
502             ,  244 17 11 ,   41 11 42,      5.661,      0.000,      0.000,       -3.359,       -1.618,      4.260
