   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
29              ,    0 12 52 ,   39 56 16,      9.625,      0.000,      0.000,        0.023,        6.179,      7.380
30              ,    4 41 21 ,   39 56 16,      9.648,      0.000,      0.000,        0.506,        6.173,      7.398
31              ,    4 41 25 ,   44 22 21,      8.848,      0.000,      0.000,        0.506,        6.167,      6.325
32              ,    4 41 20 ,   50 38 45,      7.992,      0.000,      0.000,        0.505,        6.159,      5.068
33              ,    4 41 16 ,   58 56 40,      7.222,      0.000,      0.000,        0.506,        6.166,      3.725
34              ,    4 41 11 ,   70 06 48,      6.585,      0.000,      0.000,        0.506,        6.172,      2.240
35              ,    4 41 13 ,   80 49 47,      6.278,      0.000,      0.000,        0.506,        6.177,      1.000
36              ,    4 41 14 ,   90 35 04,      6.201,      0.000,      0.000,        0.507,        6.180,     -0.063
37              ,    4 41 16 ,  100 56 48,      6.321,      0.000,      0.000,        0.507,        6.185,     -1.200
38              ,   17 35 39 ,  100 56 53,      6.593,      0.000,      0.000,        1.957,        6.170,     -1.252
39              ,   17 35 42 ,   90 37 44,      6.468,      0.000,      0.000,        1.955,        6.165,     -0.071
40              ,   17 35 49 ,   80 15 35,      6.559,      0.000,      0.000,        1.954,        6.162,      1.110
41              ,   17 35 51 ,   70 38 48,      6.847,      0.000,      0.000,        1.953,        6.157,      2.269
42              ,   17 35 49 ,   62 09 09,      7.299,      0.000,      0.000,        1.951,        6.152,      3.410
43              ,   17 49 56 ,   56 03 54,      7.786,      0.000,      0.000,        1.978,        6.150,      4.347
44              ,   17 50 00 ,   51 56 20,      8.211,      0.000,      0.000,        1.980,        6.155,      5.062
45              ,   17 49 59 ,   46 49 27,      8.878,      0.000,      0.000,        1.983,        6.164,      6.075
46              ,   18 03 15 ,   41 26 09,      9.810,      0.000,      0.000,        2.012,        6.172,      7.355
47              ,   21 16 30 ,   41 52 18,      9.924,      0.000,      0.000,        2.403,        6.173,      7.390
48              ,   21 16 22 ,   47 55 28,      8.906,      0.000,      0.000,        2.398,        6.160,      5.968
49              ,   20 42 28 ,   54 30 37,      8.075,      0.000,      0.000,        2.325,        6.150,      4.688
50              ,   20 42 28 ,   61 25 16,      7.492,      0.000,      0.000,        2.326,        6.154,      3.584
51              ,   20 42 28 ,   71 16 30,      6.953,      0.000,      0.000,        2.328,        6.159,      2.232
52              ,   20 33 00 ,   84 52 34,      6.612,      0.000,      0.000,        2.312,        6.166,      0.590
53              ,   20 33 09 ,   92 46 23,      6.596,      0.000,      0.000,        2.313,        6.169,     -0.319
54              ,   34 23 42 ,   94 39 08,      7.485,      0.000,      0.000,        4.214,        6.156,     -0.607
55              ,   31 37 30 ,   86 58 04,      7.241,      0.000,      0.000,        3.792,        6.157,      0.383
56              ,   31 37 37 ,   79 59 11,      7.341,      0.000,      0.000,        3.791,        6.156,      1.277
57              ,   31 37 42 ,   71 49 06,      7.603,      0.000,      0.000,        3.788,        6.150,      2.372
58              ,   31 52 24 ,   64 48 59,      7.997,      0.000,      0.000,        3.821,        6.145,      3.403
59              ,   31 52 27 ,   56 50 59,      8.638,      0.000,      0.000,        3.819,        6.141,      4.723
60              ,   31 52 30 ,   51 27 09,      9.253,      0.000,      0.000,        3.821,        6.145,      5.766
61              ,   31 52 32 ,   46 58 16,      9.910,      0.000,      0.000,        3.826,        6.152,      6.762
62              ,   31 52 23 ,   44 24 19,     10.361,      0.000,      0.000,        3.828,        6.157,      7.402
63              ,   34 34 55 ,   44 59 31,     10.563,      0.000,      0.000,        4.239,        6.149,      7.470
64              ,   34 34 50 ,   51 59 59,      9.463,      0.000,      0.000,        4.232,        6.139,      5.826
65              ,   34 34 53 ,   58 39 02,      8.720,      0.000,      0.000,        4.227,        6.131,      4.537
66              ,   34 34 51 ,   66 50 00,      8.110,      0.000,      0.000,        4.232,        6.138,      3.190
67              ,   34 34 49 ,   75 55 40,      7.697,      0.000,      0.000,        4.237,        6.147,      1.871
68              ,   34 34 53 ,   80 11 57,      7.579,      0.000,      0.000,        4.239,        6.149,      1.290
69              ,   34 34 53 ,   86 50 15,      7.485,      0.000,      0.000,        4.242,        6.153,      0.413
70              ,   26 04 32 ,   99 36 44,      7.770,      0.000,      0.000,        3.368,        6.881,     -1.297
71              ,   26 04 37 ,   87 18 10,      7.663,      0.000,      0.000,        3.365,        6.876,      0.361
72              ,   26 04 37 ,   79 49 56,      7.773,      0.000,      0.000,        3.363,        6.872,      1.372
73              ,   26 13 04 ,   71 13 21,      8.082,      0.000,      0.000,        3.380,        6.864,      2.601
74              ,   26 13 04 ,   64 23 06,      8.480,      0.000,      0.000,        3.378,        6.860,      3.666
75              ,   26 13 07 ,   60 06 55,      8.814,      0.000,      0.000,        3.376,        6.855,      4.391
76              ,   26 13 05 ,   54 16 18,      9.419,      0.000,      0.000,        3.378,        6.860,      5.500
77              ,   26 13 03 ,   49 59 52,     10.001,      0.000,      0.000,        3.384,        6.873,      6.429
78              ,   26 12 50 ,   45 49 21,     10.687,      0.000,      0.000,        3.385,        6.876,      7.447
79              ,   22 48 04 ,   45 49 42,     10.407,      0.000,      0.000,        2.893,        6.881,      7.251
80              ,   22 52 10 ,   49 38 21,      9.789,      0.000,      0.000,        2.899,        6.873,      6.339
81              ,   22 51 08 ,   57 39 56,      8.811,      0.000,      0.000,        2.891,        6.860,      4.713
82              ,   22 51 06 ,   64 37 23,      8.241,      0.000,      0.000,        2.892,        6.861,      3.532
83              ,   23 11 06 ,   71 30 48,      7.878,      0.000,      0.000,        2.941,        6.868,      2.498
84              ,   22 43 23 ,   78 01 51,      7.615,      0.000,      0.000,        2.878,        6.871,      1.579
85              ,   22 49 41 ,   86 33 41,      7.476,      0.000,      0.000,        2.895,        6.878,      0.448
86              ,   22 49 42 ,   92 40 04,      7.475,      0.000,      0.000,        2.897,        6.882,     -0.348
87              ,   12 09 29 ,  100 42 14,      7.172,      0.000,      0.000,        1.484,        6.889,     -1.332
88              ,   12 09 28 ,   86 33 45,      7.053,      0.000,      0.000,        1.483,        6.882,      0.423
89              ,   12 11 27 ,   75 58 44,      7.251,      0.000,      0.000,        1.486,        6.876,      1.757
90              ,   12 11 34 ,   66 29 36,      7.669,      0.000,      0.000,        1.485,        6.874,      3.059
91              ,   12 11 39 ,   59 35 15,      8.150,      0.000,      0.000,        1.485,        6.870,      4.126
92              ,   12 11 39 ,   55 15 50,      8.552,      0.000,      0.000,        1.484,        6.869,      4.873
93              ,   12 11 33 ,   49 44 51,      9.220,      0.000,      0.000,        1.486,        6.878,      5.958
94              ,   12 11 19 ,   43 33 01,     10.219,      0.000,      0.000,        1.487,        6.882,      7.406
95              ,    8 36 20 ,   42 59 31,     10.212,      0.000,      0.000,        1.042,        6.885,      7.470
96              ,    8 36 23 ,   49 30 18,      9.142,      0.000,      0.000,        1.040,        6.874,      5.936
97              ,    8 36 28 ,   56 15 48,      8.348,      0.000,      0.000,        1.039,        6.864,      4.636
98              ,    8 36 24 ,   62 31 57,      7.837,      0.000,      0.000,        1.041,        6.876,      3.615
99              ,    8 36 24 ,   72 28 01,      7.296,      0.000,      0.000,        1.041,        6.879,      2.198
100             ,    8 36 23 ,   80 33 58,      7.056,      0.000,      0.000,        1.042,        6.882,      1.157
101             ,    8 36 22 ,   89 59 45,      6.966,      0.000,      0.000,        1.042,        6.888,      0.000
102             ,    8 36 27 ,  100 49 17,      7.097,      0.000,      0.000,        1.043,        6.893,     -1.333
103             ,  356 01 31 ,   99 54 06,      7.029,      0.000,      0.000,       -0.480,        6.907,     -1.209
104             ,  356 01 30 ,   90 57 48,      6.919,      0.000,      0.000,       -0.480,        6.901,     -0.116
105             ,  356 01 33 ,   80 25 18,      7.013,      0.000,      0.000,       -0.479,        6.899,      1.167
106             ,  356 01 43 ,   69 31 40,      7.381,      0.000,      0.000,       -0.479,        6.898,      2.581
107             ,  356 01 47 ,   61 17 44,      7.877,      0.000,      0.000,       -0.478,        6.893,      3.783
108             ,  356 01 47 ,   54 31 46,      8.470,      0.000,      0.000,       -0.478,        6.882,      4.915
109             ,  356 01 53 ,   51 02 53,      8.870,      0.000,      0.000,       -0.477,        6.882,      5.577
110             ,  356 01 52 ,   46 51 53,      9.466,      0.000,      0.000,       -0.478,        6.891,      6.472
111             ,  356 01 43 ,   42 42 03,     10.199,      0.000,      0.000,       -0.479,        6.900,      7.495
112             ,  352 40 04 ,   52 04 25,      8.805,      0.000,      0.000,       -0.886,        6.889,      5.412
113             ,  352 40 01 ,   58 54 55,      8.119,      0.000,      0.000,       -0.887,        6.896,      4.192
114             ,  352 39 59 ,   65 59 16,      7.614,      0.000,      0.000,       -0.888,        6.898,      3.098
115             ,  352 39 59 ,   73 57 48,      7.240,      0.000,      0.000,       -0.888,        6.902,      2.000
116             ,  352 40 00 ,   82 42 44,      7.015,      0.000,      0.000,       -0.888,        6.902,      0.890
117             ,  352 39 58 ,   91 06 01,      6.961,      0.000,      0.000,       -0.888,        6.903,     -0.134
118             ,  352 40 03 ,  100 30 08,      7.081,      0.000,      0.000,       -0.889,        6.906,     -1.291
119             ,  341 15 40 ,   99 56 07,      7.423,      0.000,      0.000,       -2.349,        6.924,     -1.281
120             ,  341 15 46 ,   90 18 09,      7.307,      0.000,      0.000,       -2.347,        6.919,     -0.039
121             ,  341 15 44 ,   81 16 42,      7.391,      0.000,      0.000,       -2.347,        6.918,      1.121
122             ,  341 15 51 ,   73 55 42,      7.603,      0.000,      0.000,       -2.347,        6.918,      2.105
123             ,  341 15 59 ,   64 45 41,      8.075,      0.000,      0.000,       -2.346,        6.917,      3.443
124             ,  341 16 04 ,   58 45 45,      8.539,      0.000,      0.000,       -2.345,        6.914,      4.428
125             ,  341 16 00 ,   55 10 24,      8.891,      0.000,      0.000,       -2.344,        6.912,      5.078
126             ,  341 15 25 ,   50 16 53,      9.482,      0.000,      0.000,       -2.343,        6.906,      6.059
127             ,  339 19 53 ,   50 48 58,      9.529,      0.000,      0.000,       -2.607,        6.911,      6.020
128             ,  338 05 40 ,   55 02 14,      9.099,      0.000,      0.000,       -2.782,        6.919,      5.214
129             ,  338 05 39 ,   67 31 16,      8.072,      0.000,      0.000,       -2.783,        6.920,      3.086
130             ,  338 05 40 ,   73 27 56,      7.782,      0.000,      0.000,       -2.783,        6.921,      2.215
131             ,  338 05 41 ,   81 45 32,      7.535,      0.000,      0.000,       -2.782,        6.919,      1.080
132             ,  338 05 42 ,   90 21 29,      7.457,      0.000,      0.000,       -2.782,        6.918,     -0.047
133             ,  338 05 38 ,   95 29 40,      7.483,      0.000,      0.000,       -2.779,        6.910,     -0.716
134             ,  339 14 31 ,  100 01 49,      7.520,      0.000,      0.000,       -2.625,        6.924,     -1.310
135             ,  336 33 47 ,   95 43 35,      7.284,      0.000,      0.000,       -2.883,        6.650,     -0.727
136             ,  337 34 36 ,  100 20 17,      7.284,      0.000,      0.000,       -2.733,        6.624,     -1.307
137             ,  328 39 28 ,   97 12 24,      5.617,      0.000,      0.000,       -2.899,        4.760,     -0.705
138             ,  329 59 50 ,  103 50 06,      5.641,      0.000,      0.000,       -2.739,        4.743,     -1.349
139             ,  319 11 44 ,   99 22 09,      4.506,      0.000,      0.000,       -2.905,        3.365,     -0.734
140             ,  319 11 38 ,  107 16 43,      4.419,      0.000,      0.000,       -2.758,        3.194,     -1.313
141             ,  305 48 53 ,  101 07 05,      3.677,      0.000,      0.000,       -2.926,        2.111,     -0.709
142             ,  304 28 45 ,  111 44 15,      3.615,      0.000,      0.000,       -2.768,        1.901,     -1.339
143             ,  287 29 40 ,  102 45 19,      3.162,      0.000,      0.000,       -2.941,        0.927,     -0.698
144             ,  282 36 53 ,  115 21 20,      3.149,      0.000,      0.000,       -2.777,        0.621,     -1.349
145             ,  263 37 57 ,  103 42 36,      3.053,      0.000,      0.000,       -2.948,       -0.329,     -0.724
146             ,  256 04 36 ,  115 26 36,      3.178,      0.000,      0.000,       -2.786,       -0.691,     -1.365
147             ,  247 18 11 ,  102 58 37,      3.288,      0.000,      0.000,       -2.956,       -1.236,     -0.738
148             ,  235 05 59 ,  111 44 29,      3.680,      0.000,      0.000,       -2.804,       -1.956,     -1.363
149             ,  225 58 59 ,  100 09 02,      4.193,      0.000,      0.000,       -2.968,       -2.868,     -0.739
150             ,  219 38 53 ,  107 21 20,      4.617,      0.000,      0.000,       -2.812,       -3.393,     -1.377
151             ,  216 42 58 ,   98 33 58,      5.031,      0.000,      0.000,       -2.974,       -3.988,     -0.749
152             ,  211 57 38 ,  104 13 51,      5.514,      0.000,      0.000,       -2.829,       -4.535,     -1.356
153             ,  211 57 14 ,   97 30 48,      5.687,      0.000,      0.000,       -2.984,       -4.784,     -0.744
154             ,  208 34 00 ,   96 49 51,      6.293,      0.000,      0.000,       -2.988,       -5.488,     -0.749
155             ,  208 33 56 ,  102 44 03,      6.086,      0.000,      0.000,       -2.838,       -5.213,     -1.341
156             ,  205 34 33 ,  101 27 52,      6.720,      0.000,      0.000,       -2.843,       -5.941,     -1.336
157             ,  205 34 11 ,   96 03 56,      6.975,      0.000,      0.000,       -2.994,       -6.257,     -0.737
158             ,  203 53 25 ,   95 37 34,      7.448,      0.000,      0.000,       -3.002,       -6.777,     -0.730
159             ,  202 43 18 ,   99 47 14,      7.523,      0.000,      0.000,       -2.864,       -6.838,     -1.279
160             ,  207 59 13 ,   99 39 49,      6.291,      0.000,      0.000,       -2.910,       -5.476,     -1.056
161             ,  217 21 01 ,  102 59 01,      4.884,      0.000,      0.000,       -2.887,       -3.783,     -1.097
162             ,  239 16 46 ,  108 09 38,      3.513,      0.000,      0.000,       -2.870,       -1.705,     -1.095
163             ,  269 38 08 ,  110 52 38,      3.049,      0.000,      0.000,       -2.849,       -0.018,     -1.087
164             ,  309 25 11 ,  105 38 37,      3.815,      0.000,      0.000,       -2.838,        2.333,     -1.029
165             ,  332 18 20 ,   99 35 34,      6.131,      0.000,      0.000,       -2.809,        5.353,     -1.022
166             ,  335 54 09 ,   93 17 26,      7.138,      0.000,      0.000,       -2.910,        6.505,     -0.410
167             ,  335 54 10 ,   84 59 24,      7.146,      0.000,      0.000,       -2.907,        6.499,      0.624
168             ,  335 54 13 ,   79 42 48,      7.222,      0.000,      0.000,       -2.901,        6.487,      1.290
169             ,  335 54 15 ,   72 42 54,      7.444,      0.000,      0.000,       -2.902,        6.488,      2.212
170             ,  335 54 19 ,   68 38 59,      7.631,      0.000,      0.000,       -2.902,        6.488,      2.778
171             ,  335 54 04 ,   63 12 44,      7.957,      0.000,      0.000,       -2.900,        6.484,      3.586
172             ,  331 20 20 ,   59 54 01,      7.020,      0.000,      0.000,       -2.913,        5.329,      3.521
173             ,  331 14 45 ,   66 18 23,      6.617,      0.000,      0.000,       -2.915,        5.312,      2.659
174             ,  331 14 44 ,   69 59 34,      6.439,      0.000,      0.000,       -2.911,        5.305,      2.203
175             ,  330 25 53 ,   79 14 56,      6.019,      0.000,      0.000,       -2.918,        5.143,      1.123
176             ,  329 39 31 ,   84 42 46,      5.802,      0.000,      0.000,       -2.918,        4.986,      0.535
177             ,  329 39 36 ,   94 16 01,      5.795,      0.000,      0.000,       -2.919,        4.988,     -0.431
178             ,  320 07 43 ,   94 31 50,      4.587,      0.000,      0.000,       -2.931,        3.510,     -0.362
179             ,  320 07 49 ,   81 27 58,      4.622,      0.000,      0.000,       -2.930,        3.508,      0.686
180             ,  320 07 56 ,   76 02 20,      4.708,      0.000,      0.000,       -2.929,        3.507,      1.136
181             ,  320 07 57 ,   64 09 52,      5.077,      0.000,      0.000,       -2.929,        3.507,      2.213
182             ,  320 08 01 ,   59 51 03,      5.286,      0.000,      0.000,       -2.930,        3.509,      2.655
183             ,  320 07 11 ,   53 10 59,      5.707,      0.000,      0.000,       -2.929,        3.506,      3.420
184             ,  309 11 19 ,   47 33 27,      5.149,      0.000,      0.000,       -2.945,        2.401,      3.475
185             ,  306 33 00 ,   54 33 46,      4.501,      0.000,      0.000,       -2.946,        2.184,      2.610
186             ,  306 32 57 ,   60 10 11,      4.231,      0.000,      0.000,       -2.948,        2.186,      2.104
187             ,  306 05 01 ,   70 52 53,      3.859,      0.000,      0.000,       -2.947,        2.147,      1.264
188             ,  304 23 00 ,   79 11 44,      3.637,      0.000,      0.000,       -2.948,        2.017,      0.682
189             ,  304 23 07 ,   94 52 06,      3.584,      0.000,      0.000,       -2.947,        2.017,     -0.304
190             ,  276 39 20 ,   96 23 28,      3.007,      0.000,      0.000,       -2.968,        0.346,     -0.335
191             ,  276 39 21 ,   76 49 15,      3.071,      0.000,      0.000,       -2.970,        0.347,      0.700
192             ,  276 39 29 ,   68 45 43,      3.202,      0.000,      0.000,       -2.964,        0.346,      1.160
193             ,  276 39 31 ,   54 48 22,      3.665,      0.000,      0.000,       -2.975,        0.347,      2.112
194             ,  276 39 34 ,   47 55 26,      4.031,      0.000,      0.000,       -2.972,        0.347,      2.701
195             ,  276 39 38 ,   41 37 03,      4.502,      0.000,      0.000,       -2.970,        0.347,      3.366
196             ,  256 04 19 ,   42 20 50,      4.564,      0.000,      0.000,       -2.984,       -0.740,      3.373
197             ,  256 04 18 ,   49 55 52,      4.024,      0.000,      0.000,       -2.989,       -0.741,      2.590
198             ,  256 04 19 ,   56 03 56,      3.708,      0.000,      0.000,       -2.986,       -0.741,      2.070
199             ,  256 04 18 ,   69 19 17,      3.284,      0.000,      0.000,       -2.982,       -0.740,      1.160
200             ,  256 04 19 ,   78 28 42,      3.131,      0.000,      0.000,       -2.977,       -0.738,      0.625
201             ,  256 04 26 ,   97 07 00,      3.089,      0.000,      0.000,       -2.975,       -0.738,     -0.383
202             ,  239 16 36 ,   96 56 13,      3.501,      0.000,      0.000,       -2.988,       -1.776,     -0.423
203             ,  239 16 37 ,   80 36 57,      3.531,      0.000,      0.000,       -2.995,       -1.780,      0.576
204             ,  239 16 36 ,   69 40 30,      3.718,      0.000,      0.000,       -2.998,       -1.781,      1.292
205             ,  239 16 38 ,   58 16 49,      4.096,      0.000,      0.000,       -2.995,       -1.780,      2.154
206             ,  239 16 39 ,   52 34 35,      4.389,      0.000,      0.000,       -2.997,       -1.781,      2.667
207             ,  238 23 40 ,   46 08 08,      4.831,      0.000,      0.000,       -2.966,       -1.825,      3.347
208             ,  223 33 50 ,   51 52 30,      5.534,      0.000,      0.000,       -3.000,       -3.154,      3.417
209             ,  223 33 50 ,   58 52 33,      5.090,      0.000,      0.000,       -3.003,       -3.158,      2.631
210             ,  223 33 52 ,   64 51 45,      4.811,      0.000,      0.000,       -3.002,       -3.156,      2.044
211             ,  223 33 51 ,   73 21 56,      4.543,      0.000,      0.000,       -3.000,       -3.154,      1.301
212             ,  223 33 54 ,   82 09 08,      4.391,      0.000,      0.000,       -2.998,       -3.152,      0.600
213             ,  223 33 57 ,   93 50 09,      4.355,      0.000,      0.000,       -2.995,       -3.148,     -0.291
214             ,  215 44 52 ,   93 49 01,      5.152,      0.000,      0.000,       -3.003,       -4.172,     -0.343
215             ,  215 44 49 ,   83 41 39,      5.175,      0.000,      0.000,       -3.005,       -4.174,      0.568
216             ,  215 44 50 ,   77 00 57,      5.278,      0.000,      0.000,       -3.005,       -4.174,      1.186
217             ,  215 44 53 ,   68 31 42,      5.529,      0.000,      0.000,       -3.006,       -4.176,      2.024
218             ,  215 44 53 ,   62 20 19,      5.809,      0.000,      0.000,       -3.006,       -4.176,      2.697
219             ,  215 44 36 ,   55 58 45,      6.204,      0.000,      0.000,       -3.004,       -4.173,      3.471
220             ,  208 18 12 ,   62 11 18,      7.211,      0.000,      0.000,       -3.024,       -5.616,      3.364
221             ,  208 18 14 ,   66 58 14,      6.927,      0.000,      0.000,       -3.022,       -5.612,      2.710
222             ,  208 18 13 ,   72 24 39,      6.707,      0.000,      0.000,       -3.032,       -5.629,      2.027
223             ,  208 18 15 ,   80 16 07,      6.461,      0.000,      0.000,       -3.019,       -5.607,      1.092
224             ,  208 18 14 ,   84 39 23,      6.395,      0.000,      0.000,       -3.019,       -5.606,      0.596
225             ,  208 17 31 ,   93 26 52,      6.372,      0.000,      0.000,       -3.015,       -5.601,     -0.383
226             ,  204 09 50 ,   93 06 48,      7.412,      0.000,      0.000,       -3.030,       -6.752,     -0.403
227             ,  204 09 49 ,   88 55 15,      7.403,      0.000,      0.000,       -3.030,       -6.753,      0.139
228             ,  204 09 52 ,   84 24 09,      7.438,      0.000,      0.000,       -3.030,       -6.754,      0.725
229             ,  204 09 53 ,   80 57 07,      7.499,      0.000,      0.000,       -3.032,       -6.757,      1.179
230             ,  204 09 54 ,   77 33 02,      7.586,      0.000,      0.000,       -3.033,       -6.759,      1.635
231             ,  204 09 51 ,   73 04 31,      7.752,      0.000,      0.000,       -3.036,       -6.766,      2.257
232             ,  204 09 48 ,   70 13 13,      7.884,      0.000,      0.000,       -3.037,       -6.769,      2.668
233             ,  203 57 15 ,   65 46 14,      8.202,      0.000,      0.000,       -3.037,       -6.835,      3.366
234             ,  204 03 00 ,   54 46 26,      9.120,      0.000,      0.000,       -3.036,       -6.803,      5.260
235             ,  209 11 05 ,   49 55 01,      8.093,      0.000,      0.000,       -3.019,       -5.406,      5.211
236             ,  221 19 10 ,   40 52 01,      6.934,      0.000,      0.000,       -2.995,       -3.407,      5.243
237             ,  230 00 52 ,   36 48 53,      6.513,      0.000,      0.000,       -2.990,       -2.508,      5.214
238             ,  241 04 39 ,   33 02 22,      6.261,      0.000,      0.000,       -2.988,       -1.651,      5.249
239             ,  256 43 45 ,   30 22 38,      6.053,      0.000,      0.000,       -2.979,       -0.703,      5.222
240             ,  277 46 24 ,   29 39 37,      6.058,      0.000,      0.000,       -2.970,        0.405,      5.264
241             ,  291 46 02 ,   31 09 00,      6.152,      0.000,      0.000,       -2.956,        1.180,      5.265
242             ,  304 27 33 ,   34 26 55,      6.328,      0.000,      0.000,       -2.951,        2.025,      5.218
243             ,  318 15 39 ,   40 07 38,      6.837,      0.000,      0.000,       -2.933,        3.288,      5.227
244             ,  328 06 42 ,   46 41 30,      7.611,      0.000,      0.000,       -2.926,        4.703,      5.221
245             ,  336 50 52 ,   54 39 56,      9.041,      0.000,      0.000,       -2.900,        6.782,      5.229
246             ,  338 05 13 ,   50 29 40,      9.490,      0.000,      0.000,       -2.733,        6.793,      6.037
247             ,  336 55 06 ,   53 26 28,      9.131,      0.000,      0.000,       -2.875,        6.747,      5.439
248             ,  335 42 50 ,   49 38 02,      8.938,      0.000,      0.000,       -2.801,        6.208,      5.789
249             ,  332 53 31 ,   44 59 16,      8.541,      0.000,      0.000,       -2.751,        5.375,      6.041
250             ,  328 23 04 ,   45 21 48,      7.766,      0.000,      0.000,       -2.897,        4.706,      5.456
251             ,  329 09 13 ,   41 54 15,      8.064,      0.000,      0.000,       -2.762,        4.624,      6.002
252             ,  324 22 06 ,   38 13 35,      7.670,      0.000,      0.000,       -2.765,        3.857,      6.025
253             ,  321 33 01 ,   40 19 10,      7.196,      0.000,      0.000,       -2.895,        3.646,      5.486
254             ,  325 26 53 ,   40 46 49,      7.624,      0.000,      0.000,       -2.824,        4.102,      5.773
255             ,  320 11 00 ,   35 30 16,      7.429,      0.000,      0.000,       -2.763,        3.314,      6.048
256             ,  317 38 20 ,   38 30 41,      6.939,      0.000,      0.000,       -2.911,        3.193,      5.429
257             ,  312 19 24 ,   33 29 17,      6.947,      0.000,      0.000,       -2.834,        2.581,      5.794
258             ,  304 09 56 ,   29 26 39,      6.874,      0.000,      0.000,       -2.796,        1.898,      5.986
259             ,  300 58 36 ,   32 25 15,      6.392,      0.000,      0.000,       -2.938,        1.764,      5.396
260             ,  291 39 01 ,   26 52 04,      6.687,      0.000,      0.000,       -2.809,        1.115,      5.965
261             ,  291 39 13 ,   30 23 11,      6.258,      0.000,      0.000,       -2.942,        1.168,      5.398
262             ,  271 43 50 ,   24 36 55,      6.689,      0.000,      0.000,       -2.785,        0.084,      6.081
263             ,  271 43 45 ,   26 28 55,      6.423,      0.000,      0.000,       -2.863,        0.086,      5.749
264             ,  271 44 00 ,   28 38 36,      6.162,      0.000,      0.000,       -2.953,        0.089,      5.408
265             ,  254 51 19 ,   25 32 42,      6.721,      0.000,      0.000,       -2.797,       -0.757,      6.064
266             ,  254 51 15 ,   27 11 52,      6.497,      0.000,      0.000,       -2.867,       -0.776,      5.779
267             ,  254 51 29 ,   29 29 32,      6.226,      0.000,      0.000,       -2.959,       -0.801,      5.419
268             ,  237 35 35 ,   28 51 27,      6.905,      0.000,      0.000,       -2.813,       -1.786,      6.047
269             ,  237 35 38 ,   32 45 19,      6.477,      0.000,      0.000,       -2.959,       -1.878,      5.447
270             ,  229 26 15 ,   33 27 48,      6.895,      0.000,      0.000,       -2.888,       -2.472,      5.752
