   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
441             ,  299 14 49 ,   61 48 48,      4.544,      0.000,      0.000,       -3.494,        1.957,      2.146
442             ,  294 03 10 ,   69 59 43,      4.054,      0.000,      0.000,       -3.479,        1.553,      1.387
443             ,  299 05 09 ,   78 03 06,      4.080,      0.000,      0.000,       -3.489,        1.941,      0.845
444             ,  293 19 49 ,   83 47 19,      3.828,      0.000,      0.000,       -3.494,        1.507,      0.414
445             ,  299 24 14 ,   99 01 32,      4.045,      0.000,      0.000,       -3.481,        1.962,     -0.635
446             ,  292 46 24 ,  108 05 39,      3.963,      0.000,      0.000,       -3.474,        1.458,     -1.231
447             ,  298 50 55 ,  107 13 32,      4.162,      0.000,      0.000,       -3.482,        1.918,     -1.233
448             ,  313 39 51 ,  104 14 51,      4.938,      0.000,      0.000,       -3.462,        3.304,     -1.215
449             ,  318 11 27 ,  103 32 03,      5.351,      0.000,      0.000,       -3.468,        3.878,     -1.252
450             ,  314 12 27 ,   85 10 06,      4.864,      0.000,      0.000,       -3.474,        3.379,      0.410
451             ,  317 56 21 ,   78 34 57,      5.286,      0.000,      0.000,       -3.471,        3.847,      1.046
452             ,  314 45 09 ,   69 57 16,      5.150,      0.000,      0.000,       -3.436,        3.406,      1.765
453             ,  318 01 17 ,   64 06 12,      5.772,      0.000,      0.000,       -3.473,        3.860,      2.521
454             ,  314 29 13 ,   55 43 37,      5.851,      0.000,      0.000,       -3.450,        3.388,      3.295
455             ,  318 09 37 ,   50 21 57,      6.772,      0.000,      0.000,       -3.479,        3.886,      4.320
456             ,  314 13 48 ,   42 50 02,      7.092,      0.000,      0.000,       -3.455,        3.364,      5.201
457             ,  317 40 16 ,   40 02 39,      8.051,      0.000,      0.000,       -3.488,        3.830,      6.164
458             ,  314 24 38 ,   36 07 44,      8.240,      0.000,      0.000,       -3.471,        3.400,      6.655
459             ,  317 21 43 ,   34 49 02,      9.001,      0.000,      0.000,       -3.481,        3.781,      7.390
460             ,  326 21 15 ,   40 06 00,      9.742,      0.000,      0.000,       -3.477,        5.224,      7.452
461             ,  328 45 58 ,   43 59 32,      9.650,      0.000,      0.000,       -3.475,        5.731,      6.943
462             ,  326 40 49 ,   46 31 47,      8.691,      0.000,      0.000,       -3.465,        5.271,      5.979
463             ,  328 33 36 ,   52 03 54,      8.490,      0.000,      0.000,       -3.493,        5.713,      5.219
464             ,  326 32 08 ,   54 58 58,      7.657,      0.000,      0.000,       -3.458,        5.231,      4.394
465             ,  328 53 35 ,   60 31 14,      7.763,      0.000,      0.000,       -3.492,        5.786,      3.820
466             ,  326 24 03 ,   63 42 51,      6.969,      0.000,      0.000,       -3.458,        5.204,      3.086
467             ,  328 44 41 ,   70 00 26,      7.104,      0.000,      0.000,       -3.464,        5.707,      2.429
468             ,  326 36 14 ,   74 30 01,      6.523,      0.000,      0.000,       -3.460,        5.248,      1.743
469             ,  328 42 58 ,   79 51 46,      6.760,      0.000,      0.000,       -3.455,        5.687,      1.190
470             ,  326 53 37 ,   84 01 24,      6.348,      0.000,      0.000,       -3.448,        5.288,      0.661
471             ,  329 02 46 ,   86 35 39,      6.729,      0.000,      0.000,       -3.455,        5.761,      0.400
472             ,  327 16 32 ,   95 43 05,      6.437,      0.000,      0.000,       -3.462,        5.388,     -0.641
473             ,  327 16 33 ,   95 43 05,      6.436,      0.000,      0.000,       -3.462,        5.388,     -0.641
474             ,  329 01 06 ,   95 43 05,      6.748,      0.000,      0.000,       -3.456,        5.757,     -0.672
475             ,  319 11 35 ,   85 19 25,      6.408,      0.000,      0.000,       -4.174,        4.834,      0.522
476             ,  319 11 37 ,   75 53 43,      6.587,      0.000,      0.000,       -4.175,        4.835,      1.605
477             ,  319 11 40 ,   67 02 08,      6.944,      0.000,      0.000,       -4.178,        4.840,      2.709
478             ,  319 11 41 ,   58 48 43,      7.473,      0.000,      0.000,       -4.178,        4.839,      3.870
479             ,  319 11 31 ,   51 36 16,      8.159,      0.000,      0.000,       -4.179,        4.840,      5.067
480             ,  319 11 34 ,   46 12 46,      8.866,      0.000,      0.000,       -4.183,        4.845,      6.135
481             ,  319 11 25 ,   40 44 59,      9.817,      0.000,      0.000,       -4.188,        4.850,      7.437
482             ,  304 53 34 ,   35 00 12,      9.028,      0.000,      0.000,       -4.248,        2.963,      7.395
483             ,  301 55 39 ,   39 22 25,      8.036,      0.000,      0.000,       -4.327,        2.696,      6.212
484             ,  304 09 26 ,   44 16 53,      7.365,      0.000,      0.000,       -4.255,        2.887,      5.273
485             ,  301 34 54 ,   48 12 39,      6.621,      0.000,      0.000,       -4.206,        2.586,      4.412
486             ,  305 00 59 ,   56 27 16,      6.141,      0.000,      0.000,       -4.192,        2.937,      3.393
